year,exp,type,zone,todr_avg,todr_avg_loess
2059,ssp245,Narrowbody,Subtropical,3043.695,3046.44429332657
2059,ssp245,Widebody,Subtropical,3540.33,3543.97981526123
2059,ssp370,Narrowbody,Subtropical,3046.41,3048.80321271531
2059,ssp370,Widebody,Subtropical,3544.445,3545.6660538505
2059,ssp585,Narrowbody,Subtropical,3052.34,3049.64522255176
2059,ssp585,Widebody,Subtropical,3548.505,3545.87030489778
2060,ssp126,Narrowbody,Subtropical,3045.515,3044.84792329979
2060,ssp126,Widebody,Subtropical,3541.99,3543.45850880384
2060,ssp245,Narrowbody,Subtropical,3048.295,3046.52815531148
2060,ssp245,Widebody,Subtropical,3544.64,3544.04400588538
2060,ssp370,Narrowbody,Subtropical,3047.545,3048.97621913726
2060,ssp370,Widebody,Subtropical,3545.285,3545.77298782676
2060,ssp585,Narrowbody,Subtropical,3052.54,3049.94847658008
2060,ssp585,Widebody,Subtropical,3547.065,3546.07734836571
2061,ssp126,Narrowbody,Subtropical,3047.225,3044.75935589697
2061,ssp126,Widebody,Subtropical,3547.385,3543.4010631213
2061,ssp245,Narrowbody,Subtropical,3046.025,3046.61050544498
2061,ssp245,Widebody,Subtropical,3545.095,3544.10929507354
2061,ssp370,Narrowbody,Subtropical,3050.665,3049.14616584743
2061,ssp370,Widebody,Subtropical,3548.755,3545.87713441122
2061,ssp585,Narrowbody,Subtropical,3048.63,3050.2636262494
2061,ssp585,Widebody,Subtropical,3543.6,3546.29696217201
2062,ssp126,Narrowbody,Subtropical,3043.305,3044.66518021773
2062,ssp126,Widebody,Subtropical,3543.41,3543.3406212952
2062,ssp245,Narrowbody,Subtropical,3052.34,3046.69149519444
2062,ssp245,Widebody,Subtropical,3548.77,3544.17490414871
2062,ssp370,Narrowbody,Subtropical,3049.325,3049.31411747633
2062,ssp370,Widebody,Subtropical,3544.88,3545.97943151153
2062,ssp585,Narrowbody,Subtropical,3050.255,3050.5872326949
2062,ssp585,Widebody,Subtropical,3546.445,3546.52547167783
2063,ssp126,Narrowbody,Subtropical,3046.175,3044.56982015581
2063,ssp126,Widebody,Subtropical,3544.29,3543.28009690072
2063,ssp245,Narrowbody,Subtropical,3044.515,3046.77127602721
2063,ssp245,Widebody,Subtropical,3543.07,3544.2400544339
2063,ssp370,Narrowbody,Subtropical,3046.07,3049.48113865447
2063,ssp370,Widebody,Subtropical,3541.815,3546.08081703533
2063,ssp585,Narrowbody,Subtropical,3050.63,3050.91585705176
2063,ssp585,Widebody,Subtropical,3547.79,3546.75920224431
2064,ssp126,Narrowbody,Subtropical,3044.875,3044.47769960497
2064,ssp126,Widebody,Subtropical,3543.75,3543.22240351309
2064,ssp245,Narrowbody,Subtropical,3048.525,3046.84999941068
2064,ssp245,Widebody,Subtropical,3544.465,3544.30396725211
2064,ssp370,Narrowbody,Subtropical,3051.64,3049.64829401234
2064,ssp370,Widebody,Subtropical,3546.565,3546.18222889025
2064,ssp585,Narrowbody,Subtropical,3053.965,3051.24606045515
2064,ssp585,Widebody,Subtropical,3549.015,3546.99447923257
2065,ssp126,Narrowbody,Subtropical,3042.22,3044.39324245893
2065,ssp126,Widebody,Subtropical,3541.39,3543.17045470749
2065,ssp245,Narrowbody,Subtropical,3047.56,3046.92781681219
2065,ssp245,Widebody,Subtropical,3544.08,3544.36586392634
2065,ssp370,Narrowbody,Subtropical,3050.155,3049.81664818044
2065,ssp370,Widebody,Subtropical,3547.04,3546.28460498393
2065,ssp585,Narrowbody,Subtropical,3050.54,3051.57440404026
2065,ssp585,Widebody,Subtropical,3544.095,3547.22762800378
2066,ssp126,Narrowbody,Subtropical,3043.92,3044.32087261146
2066,ssp126,Widebody,Subtropical,3543.745,3543.12716405913
2066,ssp245,Narrowbody,Subtropical,3046.275,3047.00487969911
2066,ssp245,Widebody,Subtropical,3542.955,3544.42496577959
2066,ssp370,Narrowbody,Subtropical,3050.62,3049.98726578928
2066,ssp370,Widebody,Subtropical,3548.94,3546.388883224
2066,ssp585,Narrowbody,Subtropical,3053.59,3051.89744894225
2066,ssp585,Widebody,Subtropical,3548.115,3547.45497391905
2067,ssp126,Narrowbody,Subtropical,3041.615,3044.26501395629
2067,ssp126,Widebody,Subtropical,3539.68,3543.09544514322
2067,ssp245,Narrowbody,Subtropical,3046.345,3047.08133953882
2067,ssp245,Widebody,Subtropical,3544.06,3544.48049413486
2067,ssp370,Narrowbody,Subtropical,3048.21,3050.16121146935
2067,ssp370,Widebody,Subtropical,3544.075,3546.4960015181
2067,ssp585,Narrowbody,Subtropical,3053.89,3052.21175629631
2067,ssp585,Widebody,Subtropical,3548.61,3547.67284233954
2068,ssp126,Narrowbody,Subtropical,3043.255,3044.23009038716
2068,ssp126,Widebody,Subtropical,3543.34,3543.07821153495
2068,ssp245,Narrowbody,Subtropical,3047.605,3047.15734779867
2068,ssp245,Widebody,Subtropical,3545.35,3544.53167031516
2068,ssp370,Narrowbody,Subtropical,3049.475,3050.33954985115
2068,ssp370,Widebody,Subtropical,3546.66,3546.60689777387
2068,ssp585,Narrowbody,Subtropical,3053.865,3052.51388723761
2068,ssp585,Widebody,Subtropical,3548.63,3547.87755862637
2069,ssp126,Narrowbody,Subtropical,3045.375,3044.21375872804
2069,ssp126,Widebody,Subtropical,3542.985,3543.07469173238
2069,ssp245,Narrowbody,Subtropical,3048.99,3047.23014013461
2069,ssp245,Widebody,Subtropical,3548.06,3544.57677025287
2069,ssp370,Narrowbody,Subtropical,3049.195,3050.52147902439
2069,ssp370,Widebody,Subtropical,3545.515,3546.72255794082
2069,ssp585,Narrowbody,Subtropical,3048.28,3052.80948383681
2069,ssp585,Widebody,Subtropical,3544.175,3548.07703760837
2070,ssp126,Narrowbody,Subtropical,3044.61,3044.20918317475
2070,ssp126,Widebody,Subtropical,3541.99,3543.08081492059
2070,ssp245,Narrowbody,Subtropical,3049.525,3047.2976635366
2070,ssp245,Widebody,Subtropical,3548.04,3544.61555507703
2070,ssp370,Narrowbody,Subtropical,3053.665,3050.7054891163
2070,ssp370,Widebody,Subtropical,3550.445,3546.84261115385
2070,ssp585,Narrowbody,Subtropical,3053.48,3053.10622402655
2070,ssp585,Widebody,Subtropical,3547.38,3548.28070430091
2071,ssp126,Narrowbody,Subtropical,3043.465,3044.21404867879
2071,ssp126,Widebody,Subtropical,3542.495,3543.09454570532
2071,ssp245,Narrowbody,Subtropical,3045.18,3047.36113647299
2071,ssp245,Widebody,Subtropical,3541.845,3544.64947390562
2071,ssp370,Narrowbody,Subtropical,3056.335,3050.89158281365
2071,ssp370,Widebody,Subtropical,3551.45,3546.96596009869
2071,ssp585,Narrowbody,Subtropical,3054.84,3053.40372273503
2071,ssp585,Widebody,Subtropical,3549.37,3548.48714934497
2072,ssp126,Narrowbody,Subtropical,3043.695,3044.22604019167
2072,ssp126,Widebody,Subtropical,3542.675,3543.11384869231
2072,ssp245,Narrowbody,Subtropical,3043.635,3047.42177741218
2072,ssp245,Widebody,Subtropical,3542.14,3544.67997585662
2072,ssp370,Narrowbody,Subtropical,3050.96,3051.07976280325
2072,ssp370,Widebody,Subtropical,3545.11,3547.09150746107
2072,ssp585,Narrowbody,Subtropical,3051.175,3053.70159489041
2072,ssp585,Widebody,Subtropical,3547.84,3548.69496338156
2073,ssp126,Narrowbody,Subtropical,3044.835,3044.24284266491
2073,ssp126,Widebody,Subtropical,3543.245,3543.13668848732
2073,ssp245,Narrowbody,Subtropical,3046.83,3047.48080482251
2073,ssp245,Widebody,Subtropical,3543.33,3544.70851004802
2073,ssp370,Narrowbody,Subtropical,3053.435,3051.27003177187
2073,ssp370,Widebody,Subtropical,3547.95,3547.21815592673
2073,ssp585,Narrowbody,Subtropical,3052.445,3053.99945542088
2073,ssp585,Widebody,Subtropical,3547.945,3548.90273705166
2074,ssp126,Narrowbody,Subtropical,3041.71,3044.26214105001
2074,ssp126,Widebody,Subtropical,3542.3,3543.16102969609
2074,ssp245,Narrowbody,Subtropical,3046.35,3047.53943717237
2074,ssp245,Widebody,Subtropical,3544.445,3544.7365255978
2074,ssp370,Narrowbody,Subtropical,3050.685,3051.4623924063
2074,ssp370,Widebody,Subtropical,3545.9,3547.34480818139
2074,ssp585,Narrowbody,Subtropical,3051.735,3054.29691925462
2074,ssp585,Widebody,Subtropical,3548.415,3549.10906099628
2075,ssp126,Narrowbody,Subtropical,3040.51,3044.28162029849
2075,ssp126,Widebody,Subtropical,3541.865,3543.18483692436
2075,ssp245,Narrowbody,Subtropical,3043.375,3047.59889293013
2075,ssp245,Widebody,Subtropical,3541.39,3544.76547162394
2075,ssp370,Narrowbody,Subtropical,3052.74,3051.65684739333
2075,ssp370,Widebody,Subtropical,3547.275,3547.47036691078
2075,ssp585,Narrowbody,Subtropical,3057.235,3054.59360131979
2075,ssp585,Widebody,Subtropical,3553.585,3549.31252585639
2076,ssp126,Narrowbody,Subtropical,3045.075,3044.29896536185
2076,ssp126,Widebody,Subtropical,3543.405,3543.20607477788
2076,ssp245,Narrowbody,Subtropical,3050.56,3047.66039056417
2076,ssp245,Widebody,Subtropical,3546.01,3544.79679724444
2076,ssp370,Narrowbody,Subtropical,3051.54,3051.85339941976
2076,ssp370,Widebody,Subtropical,3547.79,3547.59373480065
2076,ssp585,Narrowbody,Subtropical,3051.57,3054.88911654458
2076,ssp585,Widebody,Subtropical,3547.605,3549.51172227301
2077,ssp126,Narrowbody,Subtropical,3047.335,3044.31186119162
2077,ssp126,Widebody,Subtropical,3544.925,3543.22270786241
2077,ssp245,Narrowbody,Subtropical,3048.23,3047.72514854284
2077,ssp245,Widebody,Subtropical,3545.1,3544.83195157727
2077,ssp370,Narrowbody,Subtropical,3050.63,3052.05205117235
2077,ssp370,Widebody,Subtropical,3547.125,3547.7138145367
2077,ssp585,Narrowbody,Subtropical,3056.905,3055.18307985718
2077,ssp585,Widebody,Subtropical,3550.5,3549.70524088711
2078,ssp126,Narrowbody,Subtropical,3043.84,3044.31799273928
2078,ssp126,Widebody,Subtropical,3541.815,3543.23270078367
2078,ssp245,Narrowbody,Subtropical,3045.63,3047.79438533452
2078,ssp245,Widebody,Subtropical,3543.44,3544.87238374041
2078,ssp370,Narrowbody,Subtropical,3052.925,3052.25280533792
2078,ssp370,Widebody,Subtropical,3549.21,3547.82950880469
2078,ssp585,Narrowbody,Subtropical,3057.755,3055.47510618575
2078,ssp585,Widebody,Subtropical,3552.135,3549.89167233969
2079,ssp126,Narrowbody,Subtropical,3043.1,3044.31504495637
2079,ssp126,Widebody,Subtropical,3541.415,3543.23401814743
2079,ssp245,Narrowbody,Subtropical,3048.51,3047.86931940759
2079,ssp245,Widebody,Subtropical,3546.625,3544.91954285186
2079,ssp370,Narrowbody,Subtropical,3053.06,3052.45566460323
2079,ssp370,Widebody,Subtropical,3548.07,3547.93972029033
2079,ssp585,Narrowbody,Subtropical,3057.145,3055.76481045848
2079,ssp585,Widebody,Subtropical,3551.82,3550.06960727175
2080,ssp126,Narrowbody,Subtropical,3043.715,3044.3076564149
2080,ssp126,Widebody,Subtropical,3543.19,3543.23075114318
2080,ssp245,Narrowbody,Subtropical,3050.505,3047.94736575359
2080,ssp245,Widebody,Subtropical,3546.635,3544.97025323404
2080,ssp370,Narrowbody,Subtropical,3051.245,3052.660330291
2080,ssp370,Widebody,Subtropical,3548.34,3548.04653189066
2080,ssp585,Narrowbody,Subtropical,3057.24,3056.05306984113
2080,ssp585,Widebody,Subtropical,3551.34,3550.24238727218
2081,ssp126,Narrowbody,Subtropical,3046.465,3044.3017708596
2081,ssp126,Widebody,Subtropical,3544.89,3543.22816022013
2081,ssp245,Narrowbody,Subtropical,3049.49,3048.02533032006
2081,ssp245,Widebody,Subtropical,3545.805,3545.02059780986
2081,ssp370,Narrowbody,Subtropical,3051.87,3052.86650259997
2081,ssp370,Widebody,Subtropical,3547.63,3548.15265076268
2081,ssp585,Narrowbody,Subtropical,3060.275,3056.34093152455
2081,ssp585,Widebody,Subtropical,3553.71,3550.41401727789
2082,ssp126,Narrowbody,Subtropical,3045.375,3044.297031001
2082,ssp126,Widebody,Subtropical,3544.335,3543.22596387361
2082,ssp245,Narrowbody,Subtropical,3044.68,3048.10351800934
2082,ssp245,Widebody,Subtropical,3541.395,3545.07091359808
2082,ssp370,Narrowbody,Subtropical,3050.945,3053.07418253095
2082,ssp370,Widebody,Subtropical,3547.425,3548.25791598211
2082,ssp585,Narrowbody,Subtropical,3059.18,3056.62826547455
2082,ssp585,Widebody,Subtropical,3551.68,3550.58408295191
2083,ssp126,Narrowbody,Subtropical,3046.895,3044.29307954966
2083,ssp126,Widebody,Subtropical,3547.42,3543.22388059895
2083,ssp245,Narrowbody,Subtropical,3047.165,3048.18223372378
2083,ssp245,Widebody,Subtropical,3545.145,3545.12153761741
2083,ssp370,Narrowbody,Subtropical,3050.55,3053.28337108476
2083,ssp370,Widebody,Subtropical,3545.65,3548.36216662466
2083,ssp585,Narrowbody,Subtropical,3055.585,3056.91494165692
2083,ssp585,Widebody,Subtropical,3549.75,3550.75216995729
2084,ssp126,Narrowbody,Subtropical,3042.165,3044.28955921612
2084,ssp126,Widebody,Subtropical,3541.52,3543.22162889145
2084,ssp245,Narrowbody,Subtropical,3051.125,3048.26178236572
2084,ssp245,Widebody,Subtropical,3545.33,3545.17280688662
2084,ssp370,Narrowbody,Subtropical,3053.61,3053.49406926223
2084,ssp370,Widebody,Subtropical,3547.755,3548.46524176603
2084,ssp585,Narrowbody,Subtropical,3056.145,3057.20083003746
2084,ssp585,Widebody,Subtropical,3550.195,3550.91786395705
2085,ssp126,Narrowbody,Subtropical,3044.08,3044.28611271092
2085,ssp126,Widebody,Subtropical,3541.79,3543.21892724644
2085,ssp245,Narrowbody,Subtropical,3052.34,3048.34246883751
2085,ssp245,Widebody,Subtropical,3548.535,3545.22505842441
2085,ssp370,Narrowbody,Subtropical,3049.855,3053.70627806418
2085,ssp370,Widebody,Subtropical,3545.165,3548.56698048194
2085,ssp585,Narrowbody,Subtropical,3056.555,3057.48580058198
2085,ssp585,Widebody,Subtropical,3551.325,3551.08075061423
2086,ssp126,Narrowbody,Subtropical,3045.11,3044.28238274462
2086,ssp126,Widebody,Subtropical,3544.03,3543.21549415924
2086,ssp245,Narrowbody,Subtropical,3046.58,3048.42459804149
2086,ssp245,Widebody,Subtropical,3543.965,3545.27862924955
2086,ssp370,Narrowbody,Subtropical,3055.345,3053.91999849142
2086,ssp370,Widebody,Subtropical,3550.585,3548.66722184811
2086,ssp585,Narrowbody,Subtropical,3054.485,3057.76972325627
2086,ssp585,Widebody,Subtropical,3548.155,3551.24041559186
2087,ssp126,Narrowbody,Subtropical,3044.73,3044.27801202776
2087,ssp126,Widebody,Subtropical,3544,3543.21104812518
2087,ssp245,Narrowbody,Subtropical,3050.495,3048.50847488001
2087,ssp245,Widebody,Subtropical,3547.61,3545.33385638075
2087,ssp370,Narrowbody,Subtropical,3054.655,3054.13523154477
2087,ssp370,Widebody,Subtropical,3550.345,3548.76580494023
2087,ssp585,Narrowbody,Subtropical,3057.71,3058.05246802614
2087,ssp585,Widebody,Subtropical,3551.81,3551.39644455297
2088,ssp126,Narrowbody,Subtropical,3044.365,3044.27264327089
2088,ssp126,Widebody,Subtropical,3542.175,3543.20530763957
2088,ssp245,Narrowbody,Subtropical,3046.97,3048.5944042554
2088,ssp245,Widebody,Subtropical,3544.115,3545.39107683676
2088,ssp370,Narrowbody,Subtropical,3056.895,3054.35197822505
2088,ssp370,Widebody,Subtropical,3550.92,3548.86256883403
2088,ssp585,Narrowbody,Subtropical,3056.975,3058.33390485738
2088,ssp585,Widebody,Subtropical,3550.595,3551.54842316061
2089,ssp126,Narrowbody,Subtropical,3042.405,3044.26591918455
2089,ssp126,Widebody,Subtropical,3543.23,3543.19799119773
2089,ssp245,Narrowbody,Subtropical,3047.805,3048.68269107001
2089,ssp245,Widebody,Subtropical,3543.62,3545.45062763632
2089,ssp370,Narrowbody,Subtropical,3053.435,3054.57023953309
2089,ssp370,Widebody,Subtropical,3548.615,3548.95735260521
2089,ssp585,Narrowbody,Subtropical,3057.3,3058.61390371579
2089,ssp585,Widebody,Subtropical,3549.87,3551.69593707779
2090,ssp126,Narrowbody,Subtropical,3046.82,3044.2574824793
2090,ssp126,Widebody,Subtropical,3545.665,3543.18881729499
2090,ssp245,Narrowbody,Subtropical,3046.68,3048.7736402262
2090,ssp245,Widebody,Subtropical,3543.07,3545.51284579816
2090,ssp370,Narrowbody,Subtropical,3054.225,3054.79001646969
2090,ssp370,Widebody,Subtropical,3549.24,3549.04999532948
2090,ssp585,Narrowbody,Subtropical,3059.595,3058.89233456718
2090,ssp585,Widebody,Subtropical,3552,3551.83857196756
2091,ssp126,Narrowbody,Subtropical,3047.975,3044.24709154287
2091,ssp126,Widebody,Subtropical,3545.55,3543.17755889215
2091,ssp245,Narrowbody,Subtropical,3049.1,3048.86711687194
2091,ssp245,Widebody,Subtropical,3545.86,3545.57769484052
2091,ssp370,Narrowbody,Subtropical,3056.09,3055.01151912017
2091,ssp370,Widebody,Subtropical,3550.5,3549.14059487506
2091,ssp585,Narrowbody,Subtropical,3056.815,3059.1693157778
2091,ssp585,Widebody,Subtropical,3550.4,3551.97644351605
2092,ssp126,Narrowbody,Subtropical,3044.74,3044.23487742635
2092,ssp126,Widebody,Subtropical,3543.665,3543.16428481249
2092,ssp245,Narrowbody,Subtropical,3048.62,3048.96270444856
2092,ssp245,Widebody,Subtropical,3546.015,3545.64481696828
2092,ssp370,Narrowbody,Subtropical,3056.95,3055.23493528301
2092,ssp370,Widebody,Subtropical,3550.525,3549.22939391388
2092,ssp585,Narrowbody,Subtropical,3059.58,3059.44508070493
2092,ssp585,Widebody,Subtropical,3553.595,3552.11005542596
2093,ssp126,Narrowbody,Subtropical,3048.35,3044.22104183527
2093,ssp126,Widebody,Subtropical,3546.455,3543.14915734499
2093,ssp245,Narrowbody,Subtropical,3048.54,3049.06028529836
2093,ssp245,Widebody,Subtropical,3544.995,3545.71406723013
2093,ssp370,Narrowbody,Subtropical,3055.63,3055.46023252884
2093,ssp370,Widebody,Subtropical,3549.04,3549.31644872723
2093,ssp585,Narrowbody,Subtropical,3061.46,3059.71967180091
2093,ssp585,Widebody,Subtropical,3553.46,3552.23957538516
2094,ssp126,Narrowbody,Subtropical,3045.895,3044.20578647515
2094,ssp126,Widebody,Subtropical,3544.58,3543.13233877869
2094,ssp245,Narrowbody,Subtropical,3046.585,3049.15974176364
2094,ssp245,Widebody,Subtropical,3544.66,3545.78530067477
2094,ssp370,Narrowbody,Subtropical,3058.94,3055.68737842827
2094,ssp370,Widebody,Subtropical,3551.695,3549.4018155964
2094,ssp585,Narrowbody,Subtropical,3060.93,3059.99313151809
2094,ssp585,Widebody,Subtropical,3552.075,3552.36517108154
2095,ssp126,Narrowbody,Subtropical,3040.54,3044.18931305153
2095,ssp126,Widebody,Subtropical,3538.93,3543.11399140257
2095,ssp245,Narrowbody,Subtropical,3049.975,3049.2609561867
2095,ssp245,Widebody,Subtropical,3546.275,3545.85837235089
2095,ssp370,Narrowbody,Subtropical,3058.425,3055.91634055192
2095,ssp370,Widebody,Subtropical,3550.085,3549.4855508027
2095,ssp585,Narrowbody,Subtropical,3062.735,3060.26550230881
2095,ssp585,Widebody,Subtropical,3553.565,3552.48701020297
2096,ssp126,Narrowbody,Subtropical,3042.675,3044.17182326995
2096,ssp126,Widebody,Subtropical,3541.835,3543.09427750566
2096,ssp245,Narrowbody,Subtropical,3052.17,3049.36381090985
2096,ssp245,Widebody,Subtropical,3549.275,3545.93313730719
2096,ssp370,Narrowbody,Subtropical,3053.965,3056.14708647041
2096,ssp370,Widebody,Subtropical,3546.045,3549.56771062742
2096,ssp585,Narrowbody,Subtropical,3062.355,3060.53682662541
2096,ssp585,Widebody,Subtropical,3553.925,3552.60526043734
2097,ssp126,Narrowbody,Subtropical,3045.67,3044.15351883593
2097,ssp126,Widebody,Subtropical,3543.89,3543.07335937696
2097,ssp245,Narrowbody,Subtropical,3050.39,3049.46818827538
2097,ssp245,Widebody,Subtropical,3546.245,3546.00945059237
2097,ssp370,Narrowbody,Subtropical,3054.55,3056.37958375436
2097,ssp370,Widebody,Subtropical,3550.555,3549.64835135185
2097,ssp585,Narrowbody,Subtropical,3060.06,3060.80714692024
2097,ssp585,Widebody,Subtropical,3551.635,3552.72008947252
2098,ssp126,Narrowbody,Subtropical,3044.55,3044.13460145501
2098,ssp126,Widebody,Subtropical,3543.07,3543.05139930546
2098,ssp245,Narrowbody,Subtropical,3045.44,3049.57397062562
2098,ssp245,Widebody,Subtropical,3542.88,3546.08716725512
2098,ssp370,Narrowbody,Subtropical,3056.115,3056.61379997438
2098,ssp370,Widebody,Subtropical,3549.93,3549.72752925729
2098,ssp585,Narrowbody,Subtropical,3059.405,3061.07650564565
2098,ssp585,Widebody,Subtropical,3551.395,3552.8316649964
2099,ssp126,Narrowbody,Subtropical,3040.235,3044.11527283273
2099,ssp126,Widebody,Subtropical,3541.29,3543.02855958019
2099,ssp245,Narrowbody,Subtropical,3052.46,3049.68104030286
2099,ssp245,Widebody,Subtropical,3548.21,3546.16614234413
2099,ssp370,Narrowbody,Subtropical,3054.68,3056.84970270109
2099,ssp370,Widebody,Subtropical,3547.235,3549.80530062504
2099,ssp585,Narrowbody,Subtropical,3059.675,3061.34494525397
2099,ssp585,Widebody,Subtropical,3553.22,3552.94015469685
2100,ssp126,Narrowbody,Subtropical,3042.795,3044.0957346746
2100,ssp126,Widebody,Subtropical,3541.79,3543.00500249015
2100,ssp245,Narrowbody,Subtropical,3050.155,3049.7892796494
2100,ssp245,Widebody,Subtropical,3546.525,3546.2462309081
2100,ssp370,Narrowbody,Subtropical,3058.54,3057.08725950512
2100,ssp370,Widebody,Subtropical,3550.74,3549.88172173639
2100,ssp585,Narrowbody,Subtropical,3062.77,3061.61250819755
2100,ssp585,Widebody,Subtropical,3553.36,3553.04572626175
2015,ssp126,Narrowbody,Frigid,2607.525,2602.75350803071
2015,ssp126,Widebody,Frigid,2738.01,2738.11520196109
2015,ssp245,Narrowbody,Frigid,2592.125,2600.92407156657
2015,ssp245,Widebody,Frigid,2727.72,2738.3712489212
2015,ssp370,Narrowbody,Frigid,2604.785,2608.64989787847
2015,ssp370,Widebody,Frigid,2735.945,2743.92159301855
2015,ssp585,Narrowbody,Frigid,2615.08,2603.85481261348
2015,ssp585,Widebody,Frigid,2748.125,2740.12423003564
2016,ssp126,Narrowbody,Frigid,2582.98,2602.91958733686
2016,ssp126,Widebody,Frigid,2719.46,2738.2628632042
2016,ssp245,Narrowbody,Frigid,2600.085,2601.22648150375
2016,ssp245,Widebody,Frigid,2738.075,2738.45277829326
2016,ssp585,Narrowbody,Frigid,2606.66,2604.25700931949
2016,ssp585,Widebody,Frigid,2748.855,2740.49959805957
2016,ssp370,Narrowbody,Frigid,2619.435,2608.92291454687
2016,ssp370,Widebody,Frigid,2754.08,2744.24326687023
2017,ssp245,Narrowbody,Frigid,2602.12,2601.53042244358
2017,ssp245,Widebody,Frigid,2740.53,2738.54440973695
2017,ssp126,Narrowbody,Frigid,2610.655,2603.0889319629
2017,ssp126,Widebody,Frigid,2742.3,2738.41318571472
2017,ssp585,Narrowbody,Frigid,2587.81,2604.66281925371
2017,ssp585,Widebody,Frigid,2728.005,2740.87726457643
2017,ssp370,Narrowbody,Frigid,2598.37,2609.20061179831
2017,ssp370,Widebody,Frigid,2739.705,2744.56604171237
2018,ssp245,Narrowbody,Frigid,2599.35,2601.83617745177
2018,ssp245,Widebody,Frigid,2739.085,2738.64643112013
2018,ssp370,Narrowbody,Frigid,2618.58,2609.4825559095
2018,ssp370,Widebody,Frigid,2755.44,2744.88972077053
2018,ssp585,Narrowbody,Frigid,2608.94,2605.07239676425
2018,ssp585,Widebody,Frigid,2744.655,2741.25748702658
2018,ssp126,Narrowbody,Frigid,2610.925,2603.26048983631
2018,ssp126,Widebody,Frigid,2747.93,2738.56481114148
2019,ssp585,Narrowbody,Frigid,2599.365,2605.48589619926
2019,ssp585,Widebody,Frigid,2738.305,2741.64052285036
2019,ssp245,Narrowbody,Frigid,2612.395,2602.14402959403
2019,ssp245,Widebody,Frigid,2744.23,2738.75913031063
2019,ssp370,Narrowbody,Frigid,2614.1,2609.7683131571
2019,ssp370,Widebody,Frigid,2748.39,2745.21410727028
2019,ssp126,Narrowbody,Frigid,2610.425,2603.43320888457
2019,ssp126,Widebody,Frigid,2746.94,2738.71638113334
2020,ssp245,Narrowbody,Frigid,2599.01,2602.45426193607
2020,ssp245,Widebody,Frigid,2732.065,2738.88279517631
2020,ssp126,Narrowbody,Frigid,2580.26,2603.60603703517
2020,ssp126,Widebody,Frigid,2727.7,2738.86653733915
2020,ssp585,Narrowbody,Frigid,2615.935,2605.90347190685
2020,ssp585,Widebody,Frigid,2745.32,2742.02662948812
2020,ssp370,Narrowbody,Frigid,2612.47,2610.05744981779
2020,ssp370,Widebody,Frigid,2749.835,2745.53900443718
2021,ssp370,Narrowbody,Frigid,2608.89,2610.34953216827
2021,ssp370,Widebody,Frigid,2738.745,2745.86421549678
2021,ssp585,Narrowbody,Frigid,2610.155,2606.32527823517
2021,ssp585,Widebody,Frigid,2744.76,2742.41606438021
2021,ssp245,Narrowbody,Frigid,2597.8,2602.7671575436
2021,ssp245,Widebody,Frigid,2735.915,2739.01771358501
2021,ssp126,Narrowbody,Frigid,2595.3,2603.77792221558
2021,ssp126,Widebody,Frigid,2723.885,2739.01392140775
2022,ssp126,Narrowbody,Frigid,2596.22,2603.9478123533
2022,ssp126,Widebody,Frigid,2731.485,2739.15717498799
2022,ssp370,Narrowbody,Frigid,2608.605,2610.6441264852
2022,ssp370,Widebody,Frigid,2738.46,2746.18954367465
2022,ssp585,Narrowbody,Frigid,2618.72,2606.75146953233
2022,ssp585,Widebody,Frigid,2750.67,2742.80908496697
2022,ssp245,Narrowbody,Frigid,2621.755,2603.08299948233
2022,ssp245,Widebody,Frigid,2759.24,2739.16417340459
2023,ssp370,Narrowbody,Frigid,2602.245,2610.94079904527
2023,ssp370,Widebody,Frigid,2744.645,2746.51479219635
2023,ssp245,Narrowbody,Frigid,2601.855,2603.40207081797
2023,ssp245,Widebody,Frigid,2739.78,2739.32246250288
2023,ssp126,Narrowbody,Frigid,2604.985,2604.11465537581
2023,ssp126,Widebody,Frigid,2738.325,2739.29493972872
2023,ssp585,Narrowbody,Frigid,2595.57,2607.18220014648
2023,ssp585,Widebody,Frigid,2730.115,2743.20594868877
2024,ssp245,Narrowbody,Frigid,2623.455,2603.72465461623
2024,ssp245,Widebody,Frigid,2755.69,2739.49286874774
2024,ssp585,Narrowbody,Frigid,2601.545,2607.61762442573
2024,ssp585,Widebody,Frigid,2742.615,2743.60691298594
2024,ssp126,Narrowbody,Frigid,2609.8,2604.27739921059
2024,ssp126,Widebody,Frigid,2744.785,2739.42585727878
2024,ssp370,Narrowbody,Frigid,2595.295,2611.23911612515
2024,ssp370,Widebody,Frigid,2738.11,2746.83976428743
2025,ssp370,Narrowbody,Frigid,2623.005,2611.53864400153
2025,ssp370,Widebody,Frigid,2758.2,2747.16426317347
2025,ssp126,Narrowbody,Frigid,2629.645,2604.43499178512
2025,ssp126,Widebody,Frigid,2761.295,2739.54856928703
2025,ssp585,Narrowbody,Frigid,2598.93,2608.05789671822
2025,ssp585,Widebody,Frigid,2732.485,2744.01223529884
2025,ssp245,Narrowbody,Frigid,2604.705,2604.05103394282
2025,ssp245,Widebody,Frigid,2745.555,2739.67568000701
2026,ssp245,Narrowbody,Frigid,2602.37,2604.38156098102
2026,ssp245,Widebody,Frigid,2745.15,2739.87139374119
2026,ssp585,Narrowbody,Frigid,2589.34,2608.5034387385
2026,ssp585,Widebody,Frigid,2726.925,2744.42251807016
