year,exp,type,zone,tko_ok_thr_min,tko_ok_thr_mid,tko_ok_thr_max,tko_ok,tko_ko,tko,tko_ok_thr_min_per,tko_ok_thr_mid_per,tko_ok_thr_max_per,tko_ok_per,tko_ko_per,tko_per,tko_ok_thr_min_per_loess,tko_ko_per_loess
2025,ssp126,Narrowbody,Temperate,554832,512444,186188,1253464,238656,1492120,0.371841406857357,0.343433504007721,0.124780848725304,0.840055759590381,0.159944240409619,1,0.372123010360324,0.160034416955531
2025,ssp126,Widebody,Temperate,28597,571529,480941,1081067,411053,1492120,0.0191653486314774,0.383031525614562,0.322320590837198,0.724517465083237,0.275482534916763,1,0.0190082640153468,0.275587149216138
2025,ssp245,Narrowbody,Temperate,557864,509344,186237,1253445,238675,1492120,0.373873415006836,0.341355923116103,0.124813687907139,0.840043026030078,0.159956973969922,1,0.372114724697724,0.159988842225094
2025,ssp245,Widebody,Temperate,29342,569680,483627,1082649,409471,1492120,0.0196646382328499,0.38179234914082,0.324120714151677,0.725577701525347,0.274422298474653,1,0.0189493830285357,0.275457766506301
2025,ssp370,Narrowbody,Temperate,555286,513198,185744,1254228,237892,1492120,0.372145671929872,0.343938825295553,0.124483285526633,0.840567782752057,0.159432217247943,1,0.371945733372862,0.160184486574681
2025,ssp370,Widebody,Temperate,27635,570775,483270,1081680,410440,1492120,0.0185206283676916,0.38252620432673,0.323881457255449,0.72492828994987,0.27507171005013,1,0.0188019636964647,0.275707312793678
2025,ssp585,Narrowbody,Temperate,556674,509692,186588,1252954,239166,1492120,0.373075892019409,0.341589148325872,0.125048923679061,0.839713964024341,0.160286035975659,1,0.37193969035685,0.160154928080066
2025,ssp585,Widebody,Temperate,28897,570360,481844,1081101,411019,1492120,0.0193664048467952,0.382248076562207,0.322925770045305,0.724540251454307,0.275459748545693,1,0.0186450725190503,0.275599088040519
2026,ssp126,Narrowbody,Temperate,555349,511278,186262,1252889,239231,1492120,0.372187893735088,0.342652065517519,0.124830442591749,0.839670401844356,0.160329598155644,1,0.372095058297234,0.160069003522822
2026,ssp126,Widebody,Temperate,27832,570303,482134,1080269,411851,1492120,0.018652655282417,0.382209875881296,0.323120124386779,0.723982655550492,0.276017344449508,1,0.0190046370416753,0.275622981672938
2026,ssp245,Narrowbody,Temperate,556065,510255,187161,1253481,238639,1492120,0.372667747902314,0.341966463823285,0.125432941050318,0.840067152775916,0.159932847224084,1,0.372097246002749,0.160000233425525
2026,ssp245,Widebody,Temperate,28560,570515,481794,1080869,411251,1492120,0.0191405516982548,0.382351955606788,0.322892260676085,0.724384767981128,0.275615232018873,1,0.0189507436457768,0.275467099064459
2026,ssp370,Narrowbody,Temperate,556044,510764,185751,1252559,239561,1492120,0.372653673967241,0.342307589201941,0.124487976838324,0.839449240007506,0.160550759992494,1,0.37188518915798,0.160204675106859
2026,ssp370,Widebody,Temperate,29276,571092,480090,1080458,411662,1492120,0.01962040586548,0.382738653727582,0.32175026137308,0.724109320966142,0.275890679033858,1,0.0187767933812381,0.275743282664322
2026,ssp585,Narrowbody,Temperate,555847,510617,186235,1252699,239421,1492120,0.372521647052516,0.342209071656435,0.12481234753237,0.839543066241321,0.160456933758679,1,0.371873667231809,0.160192881252141
2026,ssp585,Widebody,Temperate,27504,571918,481860,1081282,410838,1492120,0.0184328338203362,0.383292228507091,0.322936493043455,0.724661555370882,0.275338444629118,1,0.0186274725969457,0.275650427104978
2027,ssp126,Narrowbody,Temperate,550379,515875,185205,1251459,240661,1492120,0.368857062434657,0.345732916923572,0.124122054526446,0.838712033884674,0.161287966115326,1,0.37206696672069,0.16010261764105
2027,ssp126,Widebody,Temperate,25330,571724,480340,1077394,414726,1492120,0.0169758464466665,0.383162212154518,0.321917808219178,0.722055866820363,0.277944133179637,1,0.0190002467864245,0.275658366675172
2027,ssp245,Narrowbody,Temperate,558766,507416,187505,1253687,238433,1492120,0.374477924027558,0.340063801838994,0.125663485510549,0.840205211377101,0.159794788622899,1,0.372077572792237,0.160012910929587
2027,ssp245,Widebody,Temperate,30950,567757,483176,1081883,410237,1492120,0.0207422995469533,0.380503578800633,0.323818459641316,0.725064337988902,0.274935662011098,1,0.0189502962220397,0.275478528050154
2027,ssp370,Narrowbody,Temperate,557018,509652,186866,1253536,238584,1492120,0.37330643647964,0.341562340830496,0.125235235771922,0.840104013082058,0.159895986917942,1,0.371821358462248,0.160227431324432
2027,ssp370,Widebody,Temperate,29842,568592,483736,1082170,409950,1492120,0.0199997319250462,0.381063185266601,0.324193764576576,0.725256681768222,0.274743318231778,1,0.0187518780987782,0.275783333950016
2027,ssp585,Narrowbody,Temperate,556744,510094,186302,1253140,238980,1492120,0.373122805136316,0.341858563654398,0.124857250087124,0.839838618877838,0.160161381122162,1,0.371802317060491,0.160232870852919
2027,ssp585,Widebody,Temperate,29241,569448,482816,1081505,410615,1492120,0.0195969493070262,0.381636865667641,0.323577192182934,0.724811007157601,0.275188992842399,1,0.0186087311390313,0.275707065243467
2028,ssp126,Narrowbody,Temperate,554666,515052,186407,1256125,240083,1496208,0.370714499588293,0.3442382342562,0.124586287468053,0.839539021312545,0.160460978687455,1,0.372038626055464,0.160135261037544
2028,ssp126,Widebody,Temperate,27032,572749,482193,1081974,414234,1496208,0.0180670067263375,0.382800386042582,0.322276715536877,0.723144108305797,0.276855891694203,1,0.0189950656384895,0.275693328797951
2028,ssp245,Narrowbody,Temperate,557954,511554,187136,1256644,239564,1496208,0.372912055008395,0.34190032401912,0.125073519189845,0.83988589821736,0.16011410178264,1,0.372055633559981,0.160026862591548
2028,ssp245,Widebody,Temperate,29990,570166,484383,1084539,411669,1496208,0.0200440045769038,0.381074021793761,0.323740415771069,0.724858442141734,0.275141557858266,1,0.0189481036363441,0.275492116432031
2028,ssp370,Narrowbody,Temperate,558804,510856,187304,1256964,239244,1496208,0.373480157839017,0.341433811341739,0.125185803043427,0.840099772224183,0.159900227775817,1,0.371754237483237,0.160252689318513
2028,ssp370,Widebody,Temperate,28605,572125,484307,1085037,411171,1496208,0.0191183311411248,0.382383331729278,0.323689620694449,0.725191283564852,0.274808716435148,1,0.0187270608308755,0.27582738668229
2028,ssp585,Narrowbody,Temperate,555783,514694,186364,1256841,239367,1496208,0.371461053543358,0.343998962711067,0.124557548148386,0.84001756440281,0.15998243559719,1,0.37172579700174,0.16027483496047
2028,ssp585,Widebody,Temperate,27418,573241,483042,1083701,412507,1496208,0.0183249922470673,0.383129217328072,0.322844150011228,0.724298359586368,0.275701640413632,1,0.0185888399398263,0.275768787982401
2029,ssp126,Narrowbody,Temperate,557159,510113,187243,1254515,237605,1492120,0.373400932900839,0.341871297214701,0.125487896415838,0.840760126531378,0.159239873468622,1,0.37200992672633,0.160166935439634
2029,ssp126,Widebody,Temperate,28772,569206,484648,1082626,409494,1492120,0.0192826314237461,0.381474680320618,0.324804975471142,0.725562287215506,0.274437712784495,1,0.0189890659867657,0.275727892616387
2029,ssp245,Narrowbody,Temperate,550638,515776,186215,1252629,239491,1492120,0.369030640967214,0.345666568372517,0.124798943784682,0.839496153124414,0.160503846875586,1,0.372031356799777,0.160042076265676
2029,ssp245,Widebody,Temperate,25375,571968,481269,1078612,413508,1492120,0.0170060048789642,0.38332573787631,0.322540412299279,0.722872155054553,0.277127844945447,1,0.0189442287677094,0.27550792717873
2029,ssp370,Narrowbody,Temperate,554085,512392,185868,1252345,239775,1492120,0.371340776881216,0.343398654263732,0.124566388762298,0.839305819907246,0.160694180092754,1,0.371683822418522,0.160280383180216
2029,ssp370,Widebody,Temperate,27215,570592,482226,1080033,412087,1492120,0.0182391496662467,0.382403560035386,0.323181781626143,0.723824491327775,0.276175508672225,1,0.0187021845593208,0.275875360892676
2029,ssp585,Narrowbody,Temperate,554950,512997,185547,1253494,238626,1492120,0.371920488968716,0.34380411763129,0.124351258611908,0.840075865211913,0.159924134788087,1,0.371644264214404,0.160318711652864
2029,ssp585,Widebody,Temperate,26687,573089,481977,1081753,410367,1492120,0.0178852907272874,0.384077017934214,0.323014904967429,0.724977213628931,0.275022786371069,1,0.0185677907938502,0.275835380848196
2030,ssp126,Narrowbody,Temperate,560419,506330,187466,1254215,237905,1492120,0.375585743773959,0.339335978339544,0.125637348202557,0.84055907031606,0.15944092968394,1,0.371980759158058,0.160197642574651
2030,ssp126,Widebody,Temperate,31565,567854,484748,1084167,407953,1492120,0.0211544647883548,0.380568586976919,0.324871994209581,0.726595045974855,0.273404954025145,1,0.0189822202201481,0.275762082705593
2030,ssp245,Narrowbody,Temperate,552779,514721,185882,1253382,238738,1492120,0.370465512157199,0.344959520681983,0.124575771385679,0.840000804224861,0.159999195775139,1,0.372004671005418,0.160058539806239
2030,ssp245,Widebody,Temperate,27131,570947,482567,1080645,411475,1492120,0.0181828539259577,0.382641476556845,0.323410315524221,0.724234646007024,0.275765353992976,1,0.0189387344951551,0.275526023258895
2030,ssp370,Narrowbody,Temperate,553817,513618,184832,1252267,239853,1492120,0.371161166662199,0.344220303996998,0.123872074632067,0.839253545291263,0.160746454708737,1,0.371610109465676,0.160310447000653
2030,ssp370,Widebody,Temperate,27457,571301,481333,1080091,412029,1492120,0.0184013350132697,0.38287872289092,0.32258330429188,0.72386336219607,0.27613663780393,1,0.0186770922659047,0.275927176612703
2030,ssp585,Narrowbody,Temperate,553584,514248,185911,1253743,238377,1492120,0.371005013001635,0.344642522049165,0.124595206819827,0.840242741870627,0.159757258129373,1,0.37155787585733,0.160364439008173
2030,ssp585,Widebody,Temperate,26932,571348,483203,1081483,410637,1492120,0.0180494866364636,0.382910221697987,0.323836554700694,0.724796263035145,0.275203736964855,1,0.0185455754956225,0.275906629367269
2031,ssp126,Narrowbody,Temperate,555126,512101,187047,1254274,237846,1492120,0.372038441948369,0.343203629734874,0.125356539688497,0.84059861137174,0.15940138862826,1,0.371951013775421,0.160227384169923
2031,ssp126,Widebody,Temperate,27433,570700,483908,1082041,410079,1492120,0.0183852505160443,0.3824759402729,0.324309036806691,0.725170227595636,0.274829772404364,1,0.018974500727532,0.27579592364068
2031,ssp245,Narrowbody,Temperate,554908,512507,185229,1252644,239476,1492120,0.371892341098571,0.343475725812937,0.124138139023671,0.839506205935179,0.160493794064821,1,0.3719755046707,0.160076241067504
2031,ssp245,Widebody,Temperate,28859,570508,480738,1080105,412015,1492120,0.0193409377261882,0.382347264295097,0.322184542798166,0.723872744819452,0.276127255180549,1,0.0189316836977009,0.275546467641168
2031,ssp370,Narrowbody,Temperate,554897,511440,186157,1252494,239626,1492120,0.371884969037343,0.34276063587379,0.124760072916387,0.839405677827521,0.160594322172479,1,0.371533094822273,0.160342814870939
2031,ssp370,Widebody,Temperate,27899,570852,481474,1080225,411895,1492120,0.0186975578371713,0.382577808755328,0.322677800713079,0.723953167305579,0.276046832694421,1,0.0186516269324179,0.275982753873904
2031,ssp585,Narrowbody,Temperate,558776,507084,186717,1252577,239543,1492120,0.374484625901402,0.339841299627376,0.125135377851647,0.839461303380425,0.160538696619575,1,0.371466789089364,0.160411955104467
2031,ssp585,Widebody,Temperate,30697,567568,484183,1082448,409672,1492120,0.020572742138702,0.380376913384982,0.324493338337399,0.725442993861084,0.274557006138916,1,0.0185221858396626,0.275982319066036
2032,ssp126,Narrowbody,Temperate,555370,513775,186340,1255485,240723,1496208,0.371185022403302,0.343384743297723,0.124541507597874,0.8391112732989,0.1608887267011,1,0.37192058100319,0.160256161952781
2032,ssp126,Widebody,Temperate,28768,569991,483243,1082002,414206,1496208,0.01922727321335,0.38095705944628,0.322978489621764,0.723162822281394,0.276837177718606,1,0.0189658798978127,0.275829439996761
2032,ssp245,Narrowbody,Temperate,556369,513239,187609,1257217,238991,1496208,0.371852710318351,0.343026504336296,0.12538965170618,0.840268866360827,0.159731133639173,1,0.371943786289418,0.160095167903739
2032,ssp245,Widebody,Temperate,28613,572072,483322,1084007,412201,1496208,0.0191236779912953,0.382347908846898,0.323031289767198,0.724502876605392,0.275497123394608,1,0.0189231392543663,0.275569323294191
2032,ssp370,Narrowbody,Temperate,557084,514020,186813,1257917,238291,1496208,0.372330585052346,0.343548490584197,0.124857640114209,0.840736715750751,0.159263284249249,1,0.371452774685885,0.160377420882187
2032,ssp370,Widebody,Temperate,28323,573264,483178,1084765,411443,1496208,0.0189298546726124,0.383144589522312,0.322935046464128,0.725009490659053,0.274990509340947,1,0.0186256315406511,0.276042012707807
2032,ssp585,Narrowbody,Temperate,556362,513856,186359,1256577,239631,1496208,0.371848031824452,0.3434388801557,0.124554206367029,0.839841118347182,0.160158881652818,1,0.371371161069354,0.160461198019817
2032,ssp585,Widebody,Temperate,29258,572284,481967,1083509,412699,1496208,0.0195547677862971,0.382489600376418,0.322125667019559,0.724170035182274,0.275829964817726,1,0.0184976136204899,0.276062235470914
2033,ssp126,Narrowbody,Temperate,553944,513358,186121,1253423,238697,1492120,0.371246280460017,0.344046055277055,0.124735946170549,0.840028281907621,0.159971718092379,1,0.371889351266138,0.160283977650554
2033,ssp126,Widebody,Temperate,26900,572335,481968,1081203,410917,1492120,0.018028040640163,0.383571696646382,0.323008873280969,0.724608610567515,0.275391389432485,1,0.0189563301198853,0.275862656348948
2033,ssp245,Narrowbody,Temperate,552218,513608,186288,1252114,240006,1492120,0.370089537034555,0.344213602123154,0.124847867463743,0.839151006621451,0.160848993378549,1,0.371909444355366,0.160115308169213
2033,ssp245,Widebody,Temperate,27191,570134,481367,1078692,413428,1492120,0.0182230651690213,0.382096614213334,0.322606090662949,0.722925770045305,0.277074229954695,1,0.0189131640441707,0.275594653186606
2033,ssp370,Narrowbody,Temperate,547141,518270,185385,1250796,241324,1492120,0.366686995683993,0.347338015709192,0.124242688255636,0.838267699648822,0.161732300351178,1,0.371369145254086,0.160414199125511
2033,ssp370,Widebody,Temperate,24549,571206,479428,1075183,416937,1492120,0.0164524300994558,0.382815055089403,0.321306597324612,0.720574082513471,0.279425917486529,1,0.0185989490723948,0.276104873145945
2033,ssp585,Narrowbody,Temperate,553015,513534,186026,1252575,239545,1492120,0.370623676379916,0.344164008256709,0.124672278369032,0.839459963005657,0.160540036994344,1,0.371271148956146,0.160512105832293
2033,ssp585,Widebody,Temperate,27153,572132,480194,1079479,412641,1492120,0.0181975980484143,0.383435648607351,0.321819960861057,0.723453207516822,0.276546792483178,1,0.018471850632624,0.276146164108318
2034,ssp126,Narrowbody,Temperate,556928,511367,186082,1254377,237743,1492120,0.373246119615044,0.34271171219473,0.124709808862558,0.840667640672332,0.159332359327668,1,0.371857214989037,0.160310832990571
2034,ssp126,Widebody,Temperate,28580,570431,483593,1082604,409516,1492120,0.0191539554459427,0.382295659866499,0.324097927780608,0.725547543093049,0.274452456906951,1,0.018945823782645,0.275895597272352
2034,ssp245,Narrowbody,Temperate,552823,513664,186424,1252911,239209,1492120,0.370495000402112,0.34425113261668,0.12493901294802,0.839685145966812,0.160314854033188,1,0.371872407362338,0.160136649718192
2034,ssp245,Widebody,Temperate,26902,570311,482826,1080039,412081,1492120,0.0180293810149318,0.382215237380372,0.323583894056778,0.723828512452082,0.276171487547918,1,0.0189018209461337,0.275622520287056
2034,ssp370,Narrowbody,Temperate,554184,512355,186608,1253147,238973,1492120,0.371407125432271,0.34337385733051,0.125062327426749,0.839843310189529,0.160156689810471,1,0.37128220272445,0.160453083692023
2034,ssp370,Widebody,Temperate,27660,570616,482355,1080631,411489,1492120,0.0185373830523014,0.382419644532611,0.323268235798729,0.724225263383642,0.275774736616358,1,0.0185714225094399,0.276171255219848
2034,ssp585,Narrowbody,Temperate,551477,515082,186262,1252821,239299,1492120,0.36959292818272,0.345201458327748,0.124830442591749,0.839624829102217,0.160375170897783,1,0.371166909908587,0.160564616619967
2034,ssp585,Widebody,Temperate,26639,572044,480158,1078841,413279,1492120,0.0178531217328365,0.383376672117524,0.321795834115219,0.723025627965579,0.276974372034421,1,0.0184448886705842,0.276233890504664
2035,ssp126,Narrowbody,Temperate,557778,509181,186867,1253826,238294,1492120,0.373815778891778,0.341246682572447,0.125235905959306,0.840298367423532,0.159701632576468,1,0.371824062596658,0.160336729700164
2035,ssp126,Widebody,Temperate,29512,568987,484397,1082896,409224,1492120,0.0197785700881967,0.381327909283436,0.324636758437659,0.725743237809292,0.274256762190709,1,0.0189343332749871,0.275928287342086
2035,ssp245,Narrowbody,Temperate,554361,511954,186685,1253000,239120,1492120,0.371525748599308,0.343105112189368,0.125113931855347,0.839744792644023,0.160255207355977,1,0.37183260380413,0.160159180404945
2035,ssp245,Widebody,Temperate,28749,570034,481020,1079803,412317,1492120,0.019267217113905,0.382029595474895,0.322373535640565,0.723670348229365,0.276329651770635,1,0.0188891728392749,0.275652987564183
2035,ssp370,Narrowbody,Temperate,553186,512691,186019,1251896,240224,1492120,0.370738278422647,0.343599040291666,0.124667587057341,0.839004905771654,0.160995094228346,1,0.371191943294549,0.160494008672837
2035,ssp370,Widebody,Temperate,27025,571220,481540,1079785,412335,1492120,0.0181118140632121,0.382824437712785,0.322722033080449,0.723658284856446,0.276341715143554,1,0.0185428948335769,0.276241078961046
2035,ssp585,Narrowbody,Temperate,551209,514976,185492,1251677,240443,1492120,0.369413317963703,0.345130418465003,0.124314398305766,0.838858134734472,0.161141865265528,1,0.371058601085523,0.160618668460908
2035,ssp585,Widebody,Temperate,26590,571778,479273,1077641,414479,1492120,0.0178202825510013,0.383198402273276,0.321202718280031,0.722221403104308,0.277778596895692,1,0.01841671952889,0.276325200186369
2036,ssp126,Narrowbody,Temperate,557919,511240,187428,1256587,239621,1496208,0.372888662538898,0.341690460149926,0.125268679221071,0.839847801909895,0.160152198090105,1,0.371789784513774,0.160361669506662
2036,ssp126,Widebody,Temperate,29900,570553,482983,1083436,412772,1496208,0.0199838525124849,0.381332675670762,0.322804716991221,0.724121245174468,0.275878754825532,1,0.0189218309858069,0.275960751133263
2036,ssp245,Narrowbody,Temperate,561152,508993,187601,1257746,238462,1496208,0.375049458364078,0.340188663608268,0.125384304856009,0.840622426828355,0.159377573171645,1,0.371789962174536,0.160182888083739
2036,ssp245,Widebody,Temperate,30936,569119,487146,1087201,409007,1496208,0.020676269609573,0.380374252777689,0.325587084148728,0.72663760653599,0.27336239346401,1,0.0188752826026138,0.27568611798663
2036,ssp370,Narrowbody,Temperate,554872,515537,185988,1256397,239811,1496208,0.370852180980185,0.34456238704779,0.124306246190369,0.839720814218344,0.160279185781656,1,0.371098363161958,0.160536908159066
2036,ssp370,Widebody,Temperate,28360,572247,481889,1082496,413712,1496208,0.0189545838546512,0.382464871194379,0.322073535230396,0.723492990279426,0.276507009720574,1,0.0185132090265965,0.27631426440107
2036,ssp585,Narrowbody,Temperate,555557,514426,186538,1256521,239687,1496208,0.371310005026039,0.343819843230353,0.124673842139596,0.839803690395988,0.160196309604012,1,0.370946379645802,0.160674199433188
2036,ssp585,Widebody,Temperate,27711,572686,482633,1083030,413178,1496208,0.0185208206345642,0.382758279597489,0.322570792296258,0.723849892528312,0.276150107471688,1,0.0183873350020609,0.276419878679849
2037,ssp126,Narrowbody,Temperate,558033,509158,186112,1253303,238817,1492120,0.373986676674798,0.341231268262606,0.12472991448409,0.839947859421494,0.160052140578506,1,0.371755382769434,0.160385797886749
2037,ssp126,Widebody,Temperate,30620,568795,482269,1081684,410436,1492120,0.0205211377101037,0.381199233305632,0.323210599683672,0.724930970699408,0.275069029300592,1,0.0189090410909239,0.275993011927107
2037,ssp245,Narrowbody,Temperate,553790,512784,185692,1252266,239854,1492120,0.37114307160282,0.343661367718414,0.124448435782645,0.839252875103879,0.160747124896121,1,0.371745104137619,0.160208142514
2037,ssp245,Widebody,Temperate,27462,570964,481857,1080283,411837,1492120,0.0184046859501917,0.38265286974238,0.322934482481302,0.723992038173873,0.276007961826127,1,0.0188591300464809,0.275721304115233
2037,ssp370,Narrowbody,Temperate,552484,514498,185179,1252161,239959,1492120,0.370267806878803,0.344810068895263,0.124104629654451,0.839182505428518,0.160817494571482,1,0.370999842674516,0.160582909440934
2037,ssp370,Widebody,Temperate,26547,571650,481064,1079261,412859,1492120,0.0177914644934724,0.383112618288073,0.322403023885478,0.723307106667024,0.276692893332976,1,0.0184831581571045,0.276392455732865
2037,ssp585,Narrowbody,Temperate,552031,514071,185303,1251405,240715,1492120,0.369964211993673,0.344523898882127,0.124187732890116,0.838675843765917,0.161324156234083,1,0.370826098115171,0.160732582093774
2037,ssp585,Widebody,Temperate,27102,572332,479615,1079049,413071,1492120,0.0181634184918103,0.383569686084229,0.321431922365493,0.723165026941533,0.276834973058467,1,0.0183557562003181,0.276522029362478
2038,ssp126,Narrowbody,Temperate,551223,514777,185689,1251689,240431,1492120,0.369422700587084,0.344997051175509,0.124446425220492,0.838866176983085,0.161133823016916,1,0.371721665354671,0.160409221704682
2038,ssp126,Widebody,Temperate,26919,570993,479853,1077765,414355,1492120,0.0180407742004665,0.382672305176527,0.321591426962979,0.722304506339973,0.277695493660027,1,0.0188964915947392,0.276025064453727
2038,ssp245,Narrowbody,Temperate,555186,511607,187740,1254533,237587,1492120,0.372078653191432,0.342872557166984,0.125820979545881,0.840772189904297,0.159227810095703,1,0.371698516940609,0.160235231327993
2038,ssp245,Widebody,Temperate,27386,571503,483382,1082271,409849,1492120,0.0183537517089778,0.383014100742568,0.323956518242501,0.725324370694046,0.274675629305954,1,0.0188398851171395,0.275758062776281
2038,ssp370,Narrowbody,Temperate,553117,514106,185922,1253145,238975,1492120,0.370692035493124,0.344547355440581,0.124602578881055,0.83984196981476,0.16015803018524,1,0.370895229880359,0.160632905761524
2038,ssp370,Widebody,Temperate,25619,573816,481049,1080484,411636,1492120,0.017169530600756,0.384564244162668,0.322392971074713,0.724126745838136,0.275873254161864,1,0.0184534926237721,0.276476924772378
2038,ssp585,Narrowbody,Temperate,551731,514244,185686,1251661,240459,1492120,0.369763155778356,0.344639841299627,0.124444414658338,0.838847411736322,0.161152588263679,1,0.37069459025964,0.160794877668107
2038,ssp585,Widebody,Temperate,26747,571630,479818,1078195,413925,1492120,0.0179255019703509,0.383099214540386,0.321567970404525,0.722592686915261,0.277407313084739,1,0.018321252881926,0.276634843728171
2039,ssp126,Narrowbody,Temperate,554858,511062,186236,1252156,239964,1492120,0.371858831729352,0.34250730504249,0.124813017719754,0.839179154491596,0.160820845508404,1,0.371688231637234,0.160431884769144
2039,ssp126,Widebody,Temperate,29559,568447,481693,1079699,412421,1492120,0.0198100688952631,0.380966008095864,0.322824571750261,0.723600648741388,0.276399351258612,1,0.0188838606290195,0.27605689046156
2039,ssp245,Narrowbody,Temperate,552966,512976,186198,1252140,239980,1492120,0.370590837198081,0.343790043696218,0.124787550599148,0.839168431493446,0.160831568506554,1,0.371649927452053,0.160264019189247
2039,ssp245,Widebody,Temperate,26946,571093,480921,1078960,413160,1492120,0.0180588692598451,0.382739323914967,0.32230718708951,0.723105380264322,0.276894619735678,1,0.0188178958975082,0.275796643336595
2039,ssp370,Narrowbody,Temperate,554255,512389,186982,1253626,238494,1492120,0.371454708736563,0.343396643701579,0.125312977508511,0.840164329946653,0.159835670053347,1,0.370785222527502,0.160686480141238
2039,ssp370,Widebody,Temperate,26656,570962,483437,1081055,411065,1492120,0.0178645149183712,0.382651529367611,0.323993378548642,0.724509422834625,0.275490577165375,1,0.0184239914034878,0.276567032985642
2039,ssp585,Narrowbody,Temperate,558150,509181,186636,1253967,238153,1492120,0.374065088598772,0.341246682572447,0.125081092673512,0.840392863844731,0.159607136155269,1,0.370553485098448,0.160860557236966
2039,ssp585,Widebody,Temperate,29212,569429,484748,1083389,408731,1492120,0.0195775138728789,0.381624132107337,0.324871994209581,0.726073640189797,0.273926359810203,1,0.0182841898134681,0.276756739478157
2040,ssp126,Narrowbody,Temperate,554226,514197,186647,1255070,241138,1496208,0.370420422828911,0.343666789644221,0.12474669297317,0.838833905446302,0.161166094553698,1,0.371654680984875,0.160453730888821
2040,ssp126,Widebody,Temperate,28123,571851,481246,1081220,414988,1496208,0.0187961834183483,0.382200202110937,0.321643782147937,0.722640167677221,0.277359832322779,1,0.0188708263255319,0.276088471699041
2040,ssp245,Narrowbody,Temperate,557446,512467,187518,1257431,238777,1496208,0.372572530022564,0.342510533294836,0.12532883128549,0.84041189460289,0.159588105397111,1,0.371599062540499,0.16029437076129
2040,ssp245,Widebody,Temperate,29000,570433,485389,1084822,411386,1496208,0.0193823318682964,0.381252472918204,0.324412782180018,0.725047586966518,0.274952413033482,1,0.0187935104705059,0.275837295162995
2040,ssp370,Narrowbody,Temperate,552136,515794,186265,1254195,242013,1496208,0.369023558221852,0.34473415460952,0.124491380877525,0.838249093708896,0.161750906291104,1,0.37067051836396,0.160743215600481
2040,ssp370,Widebody,Temperate,27372,570342,482025,1079739,416469,1496208,0.0182942478585865,0.381191652497514,0.322164431683295,0.721650332039396,0.278349667960604,1,0.01839443347314,0.276662141838694
2040,ssp585,Narrowbody,Temperate,554282,514030,186723,1255035,241173,1496208,0.370457850780105,0.34355517414691,0.12479748804979,0.838810512976805,0.161189487023195,1,0.370404411650837,0.160929091881131
2040,ssp585,Widebody,Temperate,27354,571551,482671,1081576,414632,1496208,0.0182822174457027,0.38199969522954,0.322596189834568,0.722878102509811,0.277121897490189,1,0.018244931761528,0.276886134313665
2041,ssp126,Narrowbody,Temperate,550204,515520,185030,1250754,241366,1492120,0.368739779642388,0.345495000402112,0.124004771734177,0.838239551778677,0.161760448221323,1,0.371620612765341,0.160474703872395
2041,ssp126,Widebody,Temperate,25610,571849,479266,1076725,415395,1492120,0.0171634989142964,0.383245985577568,0.32119802696834,0.721607511460204,0.278392488539796,1,0.0188570668160433,0.276119789914607
2041,ssp245,Narrowbody,Temperate,557834,510125,186611,1254570,237550,1492120,0.373853309385304,0.341879339463314,0.125064337988902,0.84079698683752,0.15920301316248,1,0.371545649074493,0.160326150707652
2041,ssp245,Widebody,Temperate,29152,570477,483882,1083511,408609,1492120,0.0195373026298153,0.382326488486181,0.324291611934697,0.726155403050693,0.273844596949307,1,0.0187670769190513,0.2758802676223
2041,ssp370,Narrowbody,Temperate,554838,511357,187027,1253222,238898,1492120,0.371845427981664,0.342705010320886,0.125343135940809,0.839893574243359,0.160106425756642,1,0.370551815137749,0.160802695159657
2041,ssp370,Widebody,Temperate,28132,570053,482737,1080922,411198,1492120,0.0188537114977348,0.382042329035198,0.323524247379567,0.7244202879125,0.2755797120875,1,0.0183645978096173,0.276761612797567
2041,ssp585,Narrowbody,Temperate,548376,516566,185902,1250844,241276,1492120,0.367514677103718,0.346196016406187,0.124589175133367,0.838299868643273,0.161700131356727,1,0.370248998936046,0.160999952681381
2041,ssp585,Widebody,Temperate,25425,571822,478727,1075974,416146,1492120,0.0170395142481838,0.383227890518189,0.320836795968153,0.721104200734525,0.278895799265475,1,0.0182038434926893,0.277021445935922
2042,ssp126,Narrowbody,Temperate,554849,511566,186093,1252508,239612,1492120,0.371852800042892,0.342845079484224,0.124717180923786,0.839415060450902,0.160584939549098,1,0.371585626346382,0.160494747528553
2042,ssp126,Widebody,Temperate,28675,570313,481092,1080080,412040,1492120,0.01921762324746,0.38221657775514,0.322421789132241,0.723855990134842,0.276144009865158,1,0.0188422602323204,0.276150826856694
2042,ssp245,Narrowbody,Temperate,556836,509301,186029,1252166,239954,1492120,0.37318446237568,0.341327105058574,0.124674288931185,0.83918585636544,0.16081414363456,1,0.371489413922582,0.160359223691861
2042,ssp245,Widebody,Temperate,29643,569329,482365,1081337,410783,1492120,0.0198663646355521,0.381557113368898,0.323274937672573,0.724698415677023,0.275301584322977,1,0.0187389433260631,0.275925810081332
