year,exp,zone,type,itr_sum,tko_ok_thr_min,tko_ok_thr_mid,tko_ok_thr_max, tko_ok , tko_ko , tko ,itr_avg,tko_ok_thr_min_rel,tko_ok_thr_mid_rel,tko_ok_thr_max_rel,tko_ok_rel,tko_ko_rel,tko_rel,tko_ok_thr_min_rel_loess,tko_ko_rel_loess,rel_total,rel_success
2053,ssp585,Subtropical,Widebody,15010057,15802,138101,42507," 196,410 "," 113,110 "," 309,520 ",48.49463821,0.051053244,0.446177953,0.137331998,0.634563195,0.365436805,1,0.051070424,0.365457279,0.051053244,0.080454152
2054,ssp126,Subtropical,Narrowbody,7616941,95238,98544,55984," 249,766 "," 59,754 "," 309,520 ",24.60888094,0.307695787,0.318376842,0.180873611,0.806946239,0.193053761,1,0.306350432,0.191825535,0.307695787,0.381308905
2054,ssp126,Subtropical,Widebody,14928874,16364,137953,42903," 197,220 "," 112,300 "," 309,520 ",48.23235057,0.052868958,0.445699793,0.138611398,0.63718015,0.36281985,1,0.052905533,0.363973212,0.052868958,0.082973329
2054,ssp245,Subtropical,Narrowbody,7615204,94898,98965,56126," 249,989 "," 59,531 "," 309,520 ",24.60326656,0.306597312,0.319737012,0.181332386,0.80766671,0.19233329,1,0.305465702,0.192046102,0.306597312,0.379608703
2054,ssp245,Subtropical,Widebody,14992764,16687,136964,42740," 196,391 "," 113,129 "," 309,520 ",48.43874165,0.05391251,0.442504523,0.138084776,0.634501809,0.365498191,1,0.052175524,0.364794927,0.05391251,0.084968252
2054,ssp370,Subtropical,Narrowbody,7618321,94460,99408,56264," 250,132 "," 59,388 "," 309,520 ",24.61334156,0.305182218,0.321168261,0.181778237,0.808128715,0.191871285,1,0.304713344,0.192590462,0.305182218,0.377640606
2054,ssp370,Subtropical,Widebody,14993340,15734,137916,42828," 196,478 "," 113,042 "," 309,520 ",48.44061816,0.050833549,0.445580253,0.138369088,0.63478289,0.36521711,1,0.051603823,0.366063532,0.050833549,0.080080213
2054,ssp585,Subtropical,Narrowbody,7634661,94301,99074,56985," 250,360 "," 59,160 "," 309,520 ",24.6661291,0.304668519,0.32008917,0.184107651,0.80886534,0.19113466,1,0.30481007,0.192667434,0.304668519,0.376661607
2054,ssp585,Subtropical,Widebody,15068419,15900,137396,42730," 196,026 "," 113,494 "," 309,520 ",48.68318415,0.051369863,0.443900233,0.138052468,0.633322564,0.366677436,1,0.050909165,0.365576524,0.051369863,0.081111689
2055,ssp126,Subtropical,Narrowbody,7619259,94577,98932,56439," 249,948 "," 59,572 "," 309,520 ",24.61636948,0.305560222,0.319630395,0.182343629,0.807534247,0.192465753,1,0.306399708,0.191823055,0.305560222,0.378386704
2055,ssp126,Subtropical,Widebody,14988759,15728,138330,42663," 196,721 "," 112,799 "," 309,520 ",48.42580236,0.050814164,0.446917808,0.137836004,0.635567976,0.364432024,1,0.052900562,0.363885509,0.050814164,0.079950793
2055,ssp245,Subtropical,Narrowbody,7613896,94892,98779,56226," 249,897 "," 59,623 "," 309,520 ",24.5990441,0.306577927,0.319136082,0.181655467,0.807369475,0.192630525,1,0.305446484,0.192068103,0.306577927,0.379724446
2055,ssp245,Subtropical,Widebody,14969904,16623,137453,42472," 196,548 "," 112,972 "," 309,520 ",48.36490113,0.053705738,0.444084389,0.13721892,0.635009046,0.364990954,1,0.05211156,0.364802252,0.053705738,0.08457476
2055,ssp370,Subtropical,Narrowbody,7652804,94156,99249,56396," 249,801 "," 59,719 "," 309,520 ",24.72474708,0.304200052,0.320654562,0.182204704,0.807059318,0.192940682,1,0.304624652,0.192646928,0.304200052,0.376924032
2055,ssp370,Subtropical,Widebody,15045331,15797,137669,42404," 195,870 "," 113,650 "," 309,520 ",48.60858608,0.05103709,0.444782243,0.136999225,0.632818558,0.367181442,1,0.051528823,0.366184578,0.05103709,0.080650431
2055,ssp585,Subtropical,Narrowbody,7632254,94640,99264,55984," 249,888 "," 59,632 "," 309,520 ",24.65835269,0.305763763,0.320703024,0.180873611,0.807340398,0.192659602,1,0.304702847,0.192719364,0.305763763,0.378729671
2055,ssp585,Subtropical,Widebody,14988852,15842,138307,42641," 196,790 "," 112,730 "," 309,520 ",48.42611599,0.051182476,0.4468435,0.137764926,0.635790902,0.364209098,1,0.050754713,0.365699398,0.051182476,0.080502058
2056,ssp126,Subtropical,Narrowbody,7647130,94657,99678,56288," 250,623 "," 59,745 "," 310,368 ",24.63891321,0.304983117,0.321160687,0.181358903,0.807502706,0.192497294,1,0.306442777,0.191822821,0.304983117,0.377686804
2056,ssp126,Subtropical,Widebody,15022894,15796,138835,42431," 197,062 "," 113,306 "," 310,368 ",48.40348132,0.050894422,0.447323822,0.136711903,0.634930147,0.365069853,1,0.052896376,0.363809013,0.050894422,0.080157514
2056,ssp245,Subtropical,Narrowbody,7624742,94691,99756,56480," 250,927 "," 59,441 "," 310,368 ",24.56677858,0.305092664,0.321412001,0.181977523,0.808482189,0.191517811,1,0.305425122,0.192091583,0.305092664,0.377364732
2056,ssp245,Subtropical,Widebody,15015216,16183,138133,42748," 197,064 "," 113,304 "," 310,368 ",48.37876646,0.052141329,0.445061991,0.137733271,0.634936591,0.365063409,1,0.052052263,0.364816821,0.052141329,0.082120529
2056,ssp370,Subtropical,Narrowbody,7654690,94917,99318,56492," 250,727 "," 59,641 "," 310,368 ",24.66327179,0.305820832,0.320000773,0.182016187,0.807837793,0.192162207,1,0.304540737,0.192695582,0.305820832,0.378567127
2056,ssp370,Subtropical,Widebody,15025595,16051,138263,42739," 197,053 "," 113,315 "," 310,368 ",48.41219972,0.051716027,0.445480849,0.137704274,0.63490115,0.36509885,1,0.051451575,0.366294554,0.051716027,0.081455243
2056,ssp585,Subtropical,Narrowbody,7649495,94676,99481,56525," 250,682 "," 59,686 "," 310,368 ",24.64653094,0.305044334,0.320525956,0.182122513,0.807692803,0.192307197,1,0.304592983,0.192768433,0.305044334,0.377673706
2056,ssp585,Subtropical,Widebody,15008976,15791,138402,43208," 197,401 "," 112,967 "," 310,368 ",48.35863873,0.050878312,0.445928704,0.139215383,0.636022399,0.363977601,1,0.050611173,0.365825872,0.050878312,0.079994529
2057,ssp126,Subtropical,Narrowbody,7622565,94477,99492,55857," 249,826 "," 59,694 "," 309,520 ",24.62705175,0.305237141,0.321439648,0.180463298,0.807140088,0.192859912,1,0.306476861,0.191825222,0.305237141,0.378171207
2057,ssp126,Subtropical,Widebody,14987161,16247,137905,42223," 196,375 "," 113,145 "," 309,520 ",48.4206583,0.052490954,0.445544714,0.136414448,0.634450116,0.365549884,1,0.052892777,0.363748455,0.052490954,0.082734564
2057,ssp245,Subtropical,Narrowbody,7635008,94224,99644,55857," 249,725 "," 59,795 "," 309,520 ",24.6672533,0.304419747,0.321930731,0.180463298,0.806813776,0.193186224,1,0.305400857,0.192116727,0.304419747,0.377311042
2057,ssp245,Subtropical,Widebody,15015649,15525,138598,42349," 196,472 "," 113,048 "," 309,520 ",48.51269962,0.05015831,0.447783665,0.13682153,0.634763505,0.365236495,1,0.051998669,0.364840572,0.05015831,0.079018893
2057,ssp370,Subtropical,Narrowbody,7652161,94295,99119,56456," 249,870 "," 59,650 "," 309,520 ",24.72267071,0.304649134,0.320234557,0.182398553,0.807282243,0.192717757,1,0.304462793,0.19273418,0.304649134,0.377376236
2057,ssp370,Subtropical,Widebody,15052672,16262,137328,42574," 196,164 "," 113,356 "," 309,520 ",48.6323166,0.052539416,0.443680538,0.137548462,0.633768416,0.366231584,1,0.051371651,0.36639059,0.052539416,0.082900022
2057,ssp585,Subtropical,Narrowbody,7636606,94644,99323,55769," 249,736 "," 59,784 "," 309,520 ",24.67241292,0.305776686,0.320893642,0.180178987,0.806849315,0.193150685,1,0.304480557,0.19281333,0.305776686,0.378976199
2057,ssp585,Subtropical,Widebody,14938094,15004,139196,42696," 196,896 "," 112,624 "," 309,520 ",48.26213382,0.048475058,0.449715689,0.137942621,0.636133368,0.363866632,1,0.05048265,0.36595592,0.048475058,0.076202665
2058,ssp126,Subtropical,Narrowbody,7577303,95497,98665,56077," 250,239 "," 59,281 "," 309,520 ",24.4808183,0.308532567,0.318767769,0.181174076,0.808474412,0.191525588,1,0.306509928,0.191829759,0.308532567,0.381623168
2058,ssp126,Subtropical,Widebody,14847191,16790,137412,43487," 197,689 "," 111,831 "," 309,520 ",47.96844745,0.054245283,0.443951926,0.140498191,0.638695399,0.361304601,1,0.052892242,0.363691018,0.054245283,0.084931382
2058,ssp245,Subtropical,Narrowbody,7627103,94471,99275,55920," 249,666 "," 59,854 "," 309,520 ",24.6417116,0.305217757,0.320738563,0.180666839,0.806623158,0.193376842,1,0.305372643,0.192147802,0.305217757,0.378389528
2058,ssp245,Subtropical,Widebody,15005346,15723,138378,42428," 196,529 "," 112,991 "," 309,520 ",48.47941118,0.05079801,0.447072887,0.137076764,0.634947661,0.365052339,1,0.051949642,0.364876101,0.05079801,0.08000346
2058,ssp370,Subtropical,Narrowbody,7654152,94112,99365,56074," 249,551 "," 59,969 "," 309,520 ",24.72910472,0.304057896,0.321029336,0.181164384,0.806251615,0.193748385,1,0.304394163,0.192762635,0.304057896,0.377125317
2058,ssp370,Subtropical,Widebody,15026410,15867,138036,42310," 196,213 "," 113,307 "," 309,520 ",48.54747495,0.051263246,0.44596795,0.136695529,0.633926725,0.366073275,1,0.051289381,0.366469177,0.051263246,0.080866202
2058,ssp585,Subtropical,Narrowbody,7642681,94176,99616,56113," 249,905 "," 59,615 "," 309,520 ",24.69204118,0.304264668,0.321840269,0.181290385,0.807395322,0.192604678,1,0.304361557,0.192854803,0.304264668,0.376847202
2058,ssp585,Subtropical,Widebody,15032485,15565,138163,42771," 196,499 "," 113,021 "," 309,520 ",48.56708991,0.050287542,0.446378263,0.138184932,0.634850737,0.365149263,1,0.050362526,0.366092026,0.050287542,0.079211599
2059,ssp126,Subtropical,Narrowbody,7610030,94638,99171,56183," 249,992 "," 59,528 "," 309,520 ",24.5865525,0.305757302,0.320402559,0.181516542,0.807676402,0.192323598,1,0.306550462,0.191835616,0.305757302,0.378564114
2059,ssp126,Subtropical,Widebody,14935868,15712,138511,42737," 196,960 "," 112,560 "," 309,520 ",48.25494335,0.050762471,0.447502585,0.138075084,0.63634014,0.36365986,1,0.052896695,0.363622741,0.050762471,0.079772543
2059,ssp245,Subtropical,Narrowbody,7604046,94655,99041,56605," 250,301 "," 59,219 "," 309,520 ",24.56721887,0.305812225,0.319982554,0.182879943,0.808674722,0.191325278,1,0.305340475,0.192187554,0.305812225,0.37816469
2059,ssp245,Subtropical,Widebody,15009345,16438,137202,42902," 196,542 "," 112,978 "," 309,520 ",48.49233104,0.053108038,0.443273456,0.138608167,0.634989661,0.365010339,1,0.051903221,0.364923224,0.053108038,0.083636068
2059,ssp370,Subtropical,Narrowbody,7649969,94232,99023,56470," 249,725 "," 59,795 "," 309,520 ",24.71558953,0.304445593,0.319924399,0.182443784,0.806813776,0.193186224,1,0.304336038,0.192783337,0.304445593,0.377343077
2059,ssp370,Subtropical,Widebody,15073587,16491,136936,42267," 195,694 "," 113,826 "," 309,520 ",48.69987939,0.053279271,0.44241406,0.136556604,0.632249935,0.367750065,1,0.051205583,0.366530853,0.053279271,0.084269318
2059,ssp585,Subtropical,Narrowbody,7689152,93857,99450,56178," 249,485 "," 60,035 "," 309,520 ",24.84218179,0.30323404,0.321303955,0.181500388,0.806038382,0.193961618,1,0.304233095,0.192894807,0.30323404,0.376202978
2059,ssp585,Subtropical,Widebody,15121177,15458,138374,41684," 195,516 "," 114,004 "," 309,520 ",48.85362524,0.049941845,0.447059964,0.134673042,0.631674851,0.368325149,1,0.050241586,0.366235902,0.049941845,0.079062583
2060,ssp126,Subtropical,Narrowbody,7607558,95422,98821,56828," 251,071 "," 59,297 "," 310,368 ",24.51141099,0.307447933,0.318399448,0.183098773,0.808946154,0.191053846,1,0.306596458,0.191842693,0.307447933,0.380059824
2060,ssp126,Subtropical,Widebody,14975031,16457,138208,43154," 197,819 "," 112,549 "," 310,368 ",48.24928104,0.053024152,0.44530364,0.139041396,0.637369188,0.362630812,1,0.052905118,0.363546637,0.053024152,0.083192211
2060,ssp245,Subtropical,Narrowbody,7620205,94798,99632,56605," 251,035 "," 59,333 "," 310,368 ",24.5521616,0.305437416,0.321012476,0.182380271,0.808830163,0.191169837,1,0.305305157,0.192233882,0.305437416,0.377628618
2060,ssp245,Subtropical,Widebody,15010075,15803,138570,43071," 197,444 "," 112,924 "," 310,368 ",48.36218665,0.050916976,0.446469997,0.138773972,0.636160944,0.363839056,1,0.051859201,0.3649797,0.050916976,0.080037884
2060,ssp370,Subtropical,Narrowbody,7675566,94874,98945,56533," 250,352 "," 60,016 "," 310,368 ",24.73053401,0.305682287,0.318798974,0.182148288,0.806629549,0.193370451,1,0.304286378,0.192797756,0.305682287,0.378962421
2060,ssp370,Subtropical,Widebody,15049603,15729,138299,43086," 197,114 "," 113,254 "," 310,368 ",48.48955377,0.050678549,0.44559684,0.138822301,0.63509769,0.36490231,1,0.051120562,0.366578817,0.050678549,0.079796463
2060,ssp585,Subtropical,Narrowbody,7704467,94093,99807,56413," 250,313 "," 60,055 "," 310,368 ",24.82365189,0.303165919,0.321576322,0.181761651,0.806503892,0.193496108,1,0.304096934,0.192933845,0.303165919,0.375901371
2060,ssp585,Subtropical,Widebody,15144035,14875,139144,42428," 196,447 "," 113,921 "," 310,368 ",48.79380561,0.047926977,0.448319414,0.136702237,0.632948629,0.367051371,1,0.050120033,0.366386359,0.047926977,0.075720169
2061,ssp126,Subtropical,Narrowbody,7605906,94878,98920,56092," 249,890 "," 59,630 "," 309,520 ",24.5732308,0.306532696,0.319591626,0.181222538,0.80734686,0.19265314,1,0.306645913,0.191850894,0.306532696,0.379679059
2061,ssp126,Subtropical,Widebody,14927608,16746,137413,42635," 196,794 "," 112,726 "," 309,520 ",48.22825557,0.054103127,0.443955156,0.137745541,0.635803825,0.364196175,1,0.052916491,0.363465719,0.054103127,0.085094058
2061,ssp245,Subtropical,Narrowbody,7614489,94560,99195,56169," 249,924 "," 59,596 "," 309,520 ",24.60095868,0.305505299,0.320480098,0.18147131,0.807456707,0.192543293,1,0.30526749,0.192284683,0.305505299,0.37835502
2061,ssp245,Subtropical,Widebody,14958645,16419,137235,42991," 196,645 "," 112,875 "," 309,520 ",48.32850882,0.053046653,0.443380072,0.138895709,0.635322435,0.364677565,1,0.051817379,0.365043287,0.053046653,0.083495639
2061,ssp370,Subtropical,Narrowbody,7658891,94179,99242,56373," 249,794 "," 59,726 "," 309,520 ",24.74441458,0.30427436,0.320631946,0.182130395,0.807036702,0.192963298,1,0.304243148,0.192807365,0.30427436,0.37702667
2061,ssp370,Subtropical,Widebody,15037824,16000,137671,42393," 196,064 "," 113,456 "," 309,520 ",48.58433467,0.051692944,0.444788705,0.136963686,0.633445335,0.366554665,1,0.05103462,0.366616268,0.051692944,0.081606006
2061,ssp585,Subtropical,Narrowbody,7675339,94248,98611,56574," 249,433 "," 60,087 "," 309,520 ",24.79755373,0.304497286,0.318593306,0.182779788,0.80587038,0.19412962,1,0.303954837,0.192972421,0.304497286,0.377848961
2061,ssp585,Subtropical,Widebody,15058386,14801,138419,42873," 196,093 "," 113,427 "," 309,520 ",48.65077986,0.047819204,0.44720535,0.138514474,0.633539028,0.366460972,1,0.04999807,0.366542212,0.047819204,0.075479492
2062,ssp126,Subtropical,Narrowbody,7579179,95381,98646,56246," 250,273 "," 59,247 "," 309,520 ",24.48687689,0.308157793,0.318706384,0.181720083,0.808584259,0.191415741,1,0.306696822,0.191860121,0.308157793,0.38110783
2062,ssp126,Subtropical,Widebody,14870955,16787,137504,43074," 197,365 "," 112,155 "," 309,520 ",48.04521788,0.054235591,0.44424916,0.139163867,0.637648617,0.362351383,1,0.052929795,0.363382998,0.054235591,0.085055608
2062,ssp245,Subtropical,Narrowbody,7638494,94233,99662,55877," 249,772 "," 59,748 "," 309,520 ",24.6785125,0.304448824,0.321988886,0.180527914,0.806965624,0.193034376,1,0.305228278,0.192337854,0.304448824,0.377276076
2062,ssp245,Subtropical,Widebody,14998518,15065,139212,42447," 196,724 "," 112,796 "," 309,520 ",48.45735075,0.048672138,0.449767382,0.137138149,0.635577669,0.364422331,1,0.051777554,0.365111747,0.048672138,0.07657937
2062,ssp370,Subtropical,Narrowbody,7644353,94360,99294,56291," 249,945 "," 59,575 "," 309,520 ",24.69744085,0.304859137,0.320799948,0.181865469,0.807524554,0.192475446,1,0.304204308,0.192813635,0.304859137,0.377523055
2062,ssp370,Subtropical,Widebody,15062841,15447,138259,42514," 196,220 "," 113,300 "," 309,520 ",48.66516476,0.049906307,0.446688421,0.137354614,0.633949341,0.366050659,1,0.050948064,0.366646406,0.049906307,0.078722862
2062,ssp585,Subtropical,Narrowbody,7663621,93766,99883,56350," 249,999 "," 59,521 "," 309,520 ",24.75969708,0.302940036,0.322702895,0.182056087,0.807699018,0.192300982,1,0.303808565,0.193011037,0.302940036,0.3750655
2062,ssp585,Subtropical,Widebody,15109821,15666,137707,42438," 195,811 "," 113,709 "," 309,520 ",48.81694382,0.050613854,0.444905014,0.137109072,0.63262794,0.36737206,1,0.049875902,0.366702273,0.050613854,0.08000572
2063,ssp126,Subtropical,Narrowbody,7601693,94497,99358,56303," 250,158 "," 59,362 "," 309,520 ",24.5596183,0.305301758,0.32100672,0.181904239,0.808212716,0.191787284,1,0.30674718,0.191870277,0.305301758,0.377749262
2063,ssp126,Subtropical,Widebody,14940809,16043,138040,42905," 196,988 "," 112,532 "," 309,520 ",48.27091311,0.051831869,0.445980874,0.13861786,0.636430602,0.363569398,1,0.052944009,0.363301487,0.051831869,0.081441509
2063,ssp245,Subtropical,Narrowbody,7608795,94549,99204,56162," 249,915 "," 59,605 "," 309,520 ",24.58256325,0.30546976,0.320509175,0.181448695,0.80742763,0.19257237,1,0.305188322,0.192391292,0.30546976,0.37832463
2063,ssp245,Subtropical,Widebody,14962263,16332,137609,42769," 196,710 "," 112,810 "," 309,520 ",48.34020533,0.052765572,0.444588395,0.13817847,0.635532437,0.364467563,1,0.05173952,0.365182837,0.052765572,0.083025774
2063,ssp370,Subtropical,Narrowbody,7627621,94465,98849,56519," 249,833 "," 59,687 "," 309,520 ",24.64338316,0.305198372,0.319362238,0.182602094,0.807162704,0.192837296,1,0.30416782,0.192818037,0.305198372,0.378112579
2063,ssp370,Subtropical,Widebody,14987430,15534,137836,43060," 196,430 "," 113,090 "," 309,520 ",48.42152953,0.050187387,0.445321789,0.139118635,0.634627811,0.365372189,1,0.050861197,0.36667243,0.050187387,0.079081607
2063,ssp585,Subtropical,Narrowbody,7651719,94399,99293,55783," 249,475 "," 60,045 "," 309,520 ",24.72124448,0.304985138,0.320796717,0.180224218,0.806006074,0.193993926,1,0.303659883,0.193050196,0.304985138,0.37839062
2063,ssp585,Subtropical,Widebody,15008657,15570,138279,42733," 196,582 "," 112,938 "," 309,520 ",48.49009646,0.050303696,0.446753037,0.138062161,0.635118894,0.364881106,1,0.049753734,0.366865356,0.050303696,0.079203589
2064,ssp126,Subtropical,Narrowbody,7603260,95086,99265,56858," 251,209 "," 59,159 "," 310,368 ",24.49756458,0.306365347,0.319830008,0.183195433,0.809390788,0.190609212,1,0.306794983,0.191881264,0.306365347,0.378513509
2064,ssp126,Subtropical,Widebody,14965909,16579,137602,43205," 197,386 "," 112,982 "," 310,368 ",48.21988505,0.053417234,0.443351119,0.139205717,0.635974069,0.364025931,1,0.052958115,0.363224199,0.053417234,0.083992786
2064,ssp245,Subtropical,Narrowbody,7664444,94603,99531,56477," 250,611 "," 59,757 "," 310,368 ",24.6946984,0.30480913,0.320687055,0.181967858,0.807464043,0.192535957,1,0.305148424,0.192442895,0.30480913,0.377489416
2064,ssp245,Subtropical,Widebody,15058852,15450,138739,42860," 197,049 "," 113,319 "," 310,368 ",48.51934142,0.049779616,0.447014512,0.138094133,0.634888262,0.365111738,1,0.051703076,0.365254317,0.049779616,0.078406894
2064,ssp370,Subtropical,Narrowbody,7690455,94147,99754,56596," 250,497 "," 59,871 "," 310,368 ",24.77850623,0.303339906,0.321405557,0.182351273,0.807096737,0.192903263,1,0.304131648,0.192822043,0.303339906,0.375840828
2064,ssp370,Subtropical,Widebody,15143084,15274,138697,42332," 196,303 "," 114,065 "," 310,368 ",48.79074547,0.049212548,0.446879189,0.136392927,0.632484663,0.367515337,1,0.050774323,0.366697539,0.049212548,0.077808286
2064,ssp585,Subtropical,Narrowbody,7693476,93670,100535,56369," 250,574 "," 59,794 "," 310,368 ",24.78823675,0.301803021,0.323921925,0.181619883,0.807344829,0.192655171,1,0.303510553,0.193090402,0.301803021,0.373821705
