year,ssp,zone,avg_tas,avg_hurs,avg_ps,avg_rho,avg_hdw,max_tas,min_rho,avg_tas_loess,avg_hurs_loess,avg_ps_loess,avg_rho_loess,avg_hdw_loess,max_tas_loess,min_rho_loess
2023,ssp245,Tropical,25.2089045801527,72.4020721374046,972.651267175572,1.12479610687023,2.51243950725191,46.5750000000001,0.779109,25.2001066873386,72.1575616464043,972.569687128675,1.12478524122788,2.47727649683064,47.2538588212263,0.781745340012055
2023,ssp370,Tropical,25.1922213740458,72.3762282442748,972.694232824428,1.1249440648855,2.46242642290077,48.596,0.78311,25.2215788354869,72.2465836865698,972.63619874435,1.1247601166185,2.47635945330806,47.4829421166686,0.781945113056404
2023,ssp585,Tropical,25.1702213740458,72.1884782442748,972.461145038169,1.12479051908397,2.45771627251908,47.504,0.783631,25.2374342866689,72.1785686248712,972.629337719491,1.12469241299977,2.47874161859583,47.8253934473036,0.782098986587203
2024,ssp126,Tropical,25.4890763358779,71.7510652671755,972.905660305343,1.12399794274809,2.48259857633588,48.011,0.778037,25.2479532986702,72.1398378344414,972.621919515867,1.12464316030448,2.47114092603303,47.7807314014507,0.782130057944121
2024,ssp245,Tropical,25.4591946564886,71.721343129771,972.943358778627,1.12417665648855,2.46624065648855,48.8060000000001,0.781859,25.2236498874188,72.1430407180094,972.570639116851,1.12468613678506,2.47903636644509,47.2892411981472,0.781828220745348
2024,ssp370,Tropical,25.0098396946565,72.6013194656489,972.455133587786,1.12541958396947,2.50203904007634,48.545,0.784867,25.2457087557665,72.2277470007808,972.639786313077,1.12466195205359,2.47856497441208,47.5037018759894,0.781895626333084
2024,ssp585,Tropical,25.2907557251909,72.1781114503817,972.581519083969,1.12440067557252,2.48050790870229,46.791,0.773647,25.2628599769494,72.1707922821599,972.638594773265,1.12459372206262,2.48190450603393,47.8533170628898,0.782004273183065
2025,ssp126,Tropical,25.626,71.7981061068703,972.519912213741,1.12292848854962,2.46957004389313,48.715,0.778669,25.2716501499633,72.12649796339,972.621053785797,1.12454072631163,2.46957906963313,47.8296605825645,0.781965550924065
2025,ssp245,Tropical,25.5745763358779,71.8812255725191,972.667595419848,1.12330829389313,2.48532145419847,48.202,0.7824,25.2470641566427,72.1285385410368,972.571928636681,1.12458797992643,2.48082068127051,47.3241826208263,0.781903518536944
2025,ssp370,Tropical,25.1631832061069,72.084522519084,972.689610687022,1.1251068129771,2.50295773282443,46.353,0.785604,25.2700261875701,72.2100544298777,972.643439834612,1.12456287825465,2.48069073677978,47.5250979207611,0.781837963698554
2025,ssp585,Tropical,25.1918053435115,72.2281221374045,972.740248091603,1.12499521374046,2.45939943816794,47.517,0.778873,25.288521553563,72.1632549936169,972.647439857869,1.12449347096705,2.48490976355268,47.8817516454781,0.7819160606162
2026,ssp126,Tropical,24.9866374045802,72.6750954198473,972.408732824428,1.12544441603053,2.42221736221374,47.846,0.783749,25.294470284458,72.1137276181499,972.620298166228,1.12444217704514,2.46811082713159,47.8775829603579,0.781810493264175
2026,ssp245,Tropical,24.8902748091603,73.0925473282443,972.029767175572,1.12533971374046,2.42182783740458,46.9330000000001,0.781773,25.2703503339282,72.1140613229482,972.573571088696,1.12449078623771,2.48263494138819,47.3586068926211,0.781971113287922
2026,ssp370,Tropical,25.5202290076336,71.9837175572519,972.778278625955,1.12368253816794,2.52784560229008,46.601,0.781191,25.2945434266483,72.1935749888977,972.647178332691,1.12446285343108,2.48273408535913,47.5471186451215,0.781770726180295
2026,ssp585,Tropical,25.3587442748092,72.222148091603,972.592877862595,1.12412834351145,2.51868873866412,47.411,0.78227,25.314404397071,72.1559667536052,972.655859983536,1.12439170533381,2.48775348716589,47.9106393309952,0.781835457154189
2018,ssp126,Temperate,12.2085342465754,73.0187684931507,970.913581213308,1.18164209980431,2.8453009334638,54.4430000000001,0.814234,12.51046586752,72.1605767221743,970.884001870313,1.18032921791588,2.84122059572774,54.432862650393,0.813175775627529
2018,ssp245,Temperate,12.1285009784736,72.6778845401174,970.593007827789,1.18161877103718,2.8659314109589,53.706,0.812526,12.3253953814291,72.5953463888373,970.92576860182,1.18119656644648,2.85685524676799,53.8622081031309,0.814907142195016
2018,ssp370,Temperate,12.4015772994129,73.0928293542075,970.750099804305,1.18061191976517,2.86996579843444,52.944,0.809396,12.3902556794317,72.6858338269546,970.713148706015,1.18062414957304,2.85209555669389,53.9764353015448,0.814270765747095
2018,ssp585,Temperate,12.3979686888454,72.6052160469667,970.393264187867,1.18027998434442,2.86155559295499,54.011,0.81683,12.2691922565108,72.6982935341139,970.864193735813,1.18137839589352,2.84285163442286,54.2575025906113,0.81215755737973
2019,ssp126,Temperate,12.3208023483366,72.7965111545988,970.919215264188,1.18119225831703,2.84912726027397,55.245,0.81956,12.5172044491822,72.163970576676,970.890144963514,1.18030980388081,2.8383216666776,54.4326767610434,0.813280140287314
2019,ssp245,Temperate,12.2843287671233,73.0851506849315,970.670943248532,1.18105761252446,2.86135215068493,52.799,0.815,12.3499476991632,72.5312304965366,970.929495289183,1.18109618358438,2.85658305699396,53.9282916335745,0.81484886741562
2019,ssp370,Temperate,12.2955381604697,74.3002700587085,971.052575342467,1.18141641291585,2.83447464970646,54.6640000000001,0.803802,12.3991358147367,72.6579444651042,970.732359922667,1.18060944104525,2.85236804619311,54.030260205147,0.814215591406845
2019,ssp585,Temperate,12.0856555772994,73.8369857142856,970.534884540117,1.18179644618395,2.86583743835617,54.514,0.807454,12.2884577912094,72.6635146876501,970.870016564343,1.18129793380028,2.84534315047096,54.2299204221704,0.812258646559522
2020,ssp126,Temperate,12.8969138943249,71.8252064579257,971.612794520548,1.17943096086106,2.78914619960861,53.929,0.816061,12.5241842291655,72.1666577179086,970.896274124921,1.1802891798774,2.83548710201284,54.432879802723,0.813378419973408
2020,ssp245,Temperate,12.6121506849315,73.0637181996086,971.381252446183,1.18042695694716,2.87058969667319,54.956,0.81491,12.3742629762747,72.4686726647887,970.933439306314,1.18099709045265,2.85634669801011,53.9923460007797,0.814788747812027
2020,ssp370,Temperate,12.826878669276,70.760309001957,971.369178082192,1.17952331898239,2.86632466340509,54.205,0.815368,12.4092034207164,72.630009394457,970.751299054028,1.1805892044755,2.85258976996231,54.0841186313075,0.814157492119287
2020,ssp585,Temperate,11.8111859099804,73.2178334637964,970.42927592955,1.18292916438356,2.87464049510763,54.15,0.817128,12.3085891103353,72.6286494976199,970.875907316893,1.18121401401178,2.84772736073527,54.2062853945621,0.812351490470558
2017,ssp126,Subtropical,21.3529339622642,63.5246320754717,962.887764150943,1.13157343396226,2.62129339622642,50.63,0.67348,21.4004269423582,64.3722609731631,962.783505643659,1.13111167563722,2.63288093634084,50.1497806860745,0.676187927275114
2017,ssp245,Subtropical,21.381462264151,64.4060735849056,962.505962264151,1.1307140754717,2.6550944245283,49.752,0.679629,21.34768381406,64.7063656211664,962.632448558345,1.13109419399733,2.64910442708698,50.0629750048815,0.678379899748599
2017,ssp370,Subtropical,21.2732924528302,65.0981867924529,962.536141509434,1.13121672641509,2.60816600943396,49.996,0.675149,21.3295389037178,65.0131251740792,962.649801436855,1.13116777713652,2.62418533782175,50.4477944116029,0.676864858983288
2017,ssp585,Subtropical,21.3798018867925,63.9952981132076,962.480103773585,1.1308907264151,2.68626044339623,50.9790000000001,0.676762,21.4035514616093,64.3305268770694,962.579694452245,1.13084117993679,2.64846682376093,50.6778499752728,0.677856152585535
2018,ssp126,Subtropical,21.2935660377359,65.1755924528302,962.863358490566,1.13161814150943,2.67547506603774,50.798,0.675062,21.4288429040098,64.350618688325,962.774399337123,1.13098038480106,2.63337097304067,50.2056707084435,0.67631558565268
2018,ssp245,Subtropical,21.0831320754717,65.1626094339623,962.557009433963,1.13200254716981,2.60096895283019,49.689,0.677672,21.3690437543336,64.687238645711,962.634651060345,1.13100876728757,2.64922424065962,50.1584928902311,0.678325744651308
2018,ssp370,Subtropical,21.3991886792453,64.9170075471699,962.862660377359,1.13115851886792,2.56140849056604,49.855,0.679968,21.34244114,65.012511434815,962.656027184593,1.13112094818486,2.62651399123398,50.465942457369,0.67699034742299
2018,ssp585,Subtropical,21.4320754716981,64.0234830188679,962.663443396227,1.13083761320755,2.62592038679245,49.648,0.679242,21.4193414642066,64.3651094643841,962.593347377269,1.13078442792366,2.65053177642295,50.641943767481,0.677758277609503
2019,ssp126,Subtropical,21.5629905660378,64.5947613207547,962.952433962264,1.13059985849057,2.63771703773585,50.018,0.673444,21.4565373920506,64.3297661452239,962.765608257727,1.13085252283887,2.63385138897859,50.2597862342672,0.676435578699719
2019,ssp245,Subtropical,21.3079433962264,64.4311716981132,962.501575471699,1.13124344339623,2.63587301886792,49.081,0.670296,21.3904497796587,64.6681891718468,962.636908598358,1.13092317645615,2.64934756710748,50.2508860932083,0.678270316955643
2019,ssp370,Subtropical,21.7428490566038,65.6339292452831,962.502141509434,1.12922419811321,2.69718658490566,52.656,0.675111,21.3561813940781,65.0113286892108,962.662144806204,1.13107047915281,2.62872687733618,50.48538803627,0.677105361860447
2019,ssp585,Subtropical,21.4053679245283,64.7714339622641,962.967726415094,1.13130918867925,2.6718919245283,50.573,0.676911,21.4360237820941,64.3974012320206,962.60659053183,1.13072377097201,2.65254791685143,50.6100558276642,0.67766187414932
2020,ssp126,Subtropical,21.4053867924529,64.4760943396227,962.753075471698,1.13101109433962,2.64182943396226,50.3970000000001,0.681365,21.4835120947902,64.3097017750688,962.757137480072,1.13072808863733,2.6343212358511,50.3121309614961,0.676547576806293
2020,ssp245,Subtropical,21.5566037735849,65.1874066037736,962.762490566038,1.13031702830189,2.67867608490566,51.691,0.676705,21.4119021115348,64.6492067157001,962.639231663663,1.13083743420065,2.64947665753907,50.3401017313729,0.678213503554433
2020,ssp370,Subtropical,21.5646509433963,63.7169745283019,962.897924528302,1.13060929245283,2.61820847169811,49.766,0.67451,21.3707883327412,65.0095796049721,962.668163892637,1.13101625430058,2.63082052364039,50.5061677003797,0.677209719353087
2020,ssp585,Subtropical,21.73,64.6103150943396,962.176405660378,1.12893849056604,2.62470260377359,51.285,0.675438,21.4535879533692,64.427368065531,962.619416766855,1.13065925281732,2.65451653119272,50.5822897415291,0.677567025024297
2021,ssp126,Temperate,12.416011741683,71.513593737769,970.542164383562,1.18043253620352,2.86129330136986,53.862,0.820949,12.53143766537,72.1685564763265,970.902424511279,1.18026724658594,2.83271538569756,54.4335183564343,0.81347058537499
2021,ssp245,Temperate,12.6264774951076,72.5890745596869,971.219297455968,1.1801775146771,2.8442205518591,54.888,0.815269,12.3983217989723,72.4077067228514,970.937606868273,1.18089938574084,2.85614943316611,54.0543233887055,0.814726646214138
2021,ssp370,Temperate,12.4142759295499,71.8645479452055,970.851982387475,1.18074685714286,2.81615552837574,55.162,0.823299,12.4204931114511,72.6020480206443,970.770003781726,1.18056332938433,2.85275879515183,54.1380839707194,0.814096314460681
2021,ssp585,Temperate,12.2282191780822,73.1379258317026,970.654432485323,1.18124567710372,2.81835445401174,54.375,0.816006,12.3295739090272,72.5937275463576,970.881908329388,1.18112675281527,2.85000139767284,54.1866743192045,0.812435837285602
2022,ssp126,Temperate,12.6830215264188,72.7056091976517,971.738285714286,1.18050794520548,2.79400590998043,53.43,0.810357,12.5389972156962,72.1695851823842,970.908631279331,1.18024390468666,2.83000500169587,54.4346390031798,0.81355660718124
2022,ssp245,Temperate,12.8208884540118,72.9424107632095,971.190203522505,1.17914924657534,2.81381786888454,53.8130000000001,0.814441,12.4221047534644,72.348366499982,970.942004190122,1.18080316813845,2.85599452581158,54.1141759813108,0.814662425451855
2022,ssp370,Temperate,12.5218238747554,72.9720489236791,970.252567514677,1.17935611154599,2.86719161643835,54.649,0.813001,12.4330395010208,72.5740797492974,970.788511787384,1.18053170529226,2.85287318891204,54.1922296140756,0.81403190500729
2022,ssp585,Temperate,12.5807045009785,72.1507939334638,970.440152641879,1.17942677886497,2.85503669080235,54.393,0.812471,12.3513998824237,72.5587784161976,970.888061937754,1.18103626649801,2.85216239374073,54.1711640075151,0.812511435177419
2023,ssp126,Temperate,12.7257984344423,72.2602471624266,971.044927592955,1.17950532485323,2.78272730332681,54.898,0.807068,12.5468953380444,72.1696621665364,970.914929585824,1.18021905485984,2.82735443397187,54.436288323962,0.813636456081338
2023,ssp245,Temperate,12.4421839530333,71.9342440313111,971.027048923679,1.18084101956947,2.85975611350294,53.598,0.810434,12.4455924259596,72.2906858254382,970.946637486921,1.18070853633503,2.85588523929618,54.1718559625545,0.814595948355079
2023,ssp370,Temperate,12.6208904109589,72.2991665362036,970.48857925636,1.17938930332681,2.86118686888454,54.202,0.821949,12.4468772035054,72.5461239860476,970.806860752629,1.18049422171984,2.85293101839327,54.2466289520694,0.813964110335374
2023,ssp585,Temperate,12.6702504892368,71.3337195694716,970.767424657534,1.17949548336595,2.89894126027398,54.145,0.811814,12.3740547256636,72.5238316894743,970.894410477914,1.18094267134728,2.85420748139599,54.1598312709118,0.812578032318772
2024,ssp126,Temperate,12.6629354207436,72.2954003913893,970.696258317025,1.17933932289628,2.80428183953033,55.614,0.822043,12.5551644903149,72.1687057592376,970.921354587501,1.18019259778572,2.82476216648965,54.4385128997832,0.813710102764462
2024,ssp245,Temperate,11.9039432485323,73.6864268101762,970.485545988258,1.18252686105675,2.84728986692759,54.352,0.821893,12.4687654026665,72.2346985284774,970.95151297373,1.1806155890201,2.85582483696954,54.2273155163956,0.81452707775371
2024,ssp370,Temperate,12.4311272015656,72.3471990215264,970.661029354208,1.18051149315069,2.82399691780822,54.615,0.811209,12.462040832985,72.5182001365261,970.825088359086,1.18045076818761,2.85293035074587,54.3013553753938,0.813892777021195
2024,ssp585,Temperate,12.5885694716243,71.6672937377691,971.436923679061,1.18070527201566,2.85056664970646,54.372,0.812374,12.3975261338855,72.4889169485221,970.900996285794,1.18084608365034,2.85613379309565,54.1527529208124,0.812635376882428
2025,ssp126,Temperate,12.8648767123288,71.8678718199609,970.729320939335,1.17873814090019,2.80686109393346,55.378,0.812196,12.5638371304081,72.1666342909423,970.927941441108,1.18016443414458,2.82222668321333,54.4413593116461,0.813777517919793
2025,ssp245,Temperate,12.8790215264188,70.9212653620352,971.462107632093,1.17952415655577,2.81737367514677,54.173,0.808851,12.4916042697934,72.1804384383574,970.95663686561,1.1805244248832,2.8558165821813,54.2805068267931,0.814455676477651
2025,ssp370,Temperate,11.9960900195695,72.7970291585129,970.207753424657,1.18180622309198,2.88944527201565,54.274,0.812661,12.4785650035397,72.4903276063642,970.843232288379,1.1804012342161,2.85286925312021,54.3564822747419,0.813817751641014
2025,ssp585,Temperate,12.3995107632094,71.8314665362036,970.645344422701,1.1805260332681,2.91450881604697,54.199,0.814972,12.4218018022281,72.4540637756755,970.907861697319,1.18074661969445,2.85793846129678,54.1500057686345,0.812683217041149
2026,ssp126,Temperate,12.4803835616439,72.2593835616438,970.877260273972,1.18054006066536,2.83358718003914,54.3080000000001,0.82074,12.5729422204109,72.1632896831759,970.934702448577,1.18013446182074,2.81974775921533,54.4449534881569,0.81383818557707
2026,ssp245,Temperate,12.7784892367906,70.4220446183954,971.398866927593,1.1799461369863,2.85075539921722,55.2120000000001,0.82016,12.5140908950536,72.1278864791369,970.962060189423,1.18043519920714,2.85586713492036,54.3313625192661,0.81438200479363
2026,ssp370,Temperate,12.7864266144814,72.3734066536204,971.192046966732,1.17931039530333,2.84995219569472,55.7960000000001,0.811519,12.4965243028885,72.4625751314049,970.861377907066,1.18034538766027,2.85274150788987,54.4121461789921,0.813738894267306
2026,ssp585,Temperate,12.6962465753425,72.1416035225049,970.471651663406,1.17903342465754,2.8653678630137,53.842,0.80871,12.4469024170394,72.4191678895572,970.91507157271,1.18064429183746,2.85962069830953,54.151772164051,0.812720319928584
2021,ssp126,Subtropical,21.2867735849057,64.43535,962.734735849056,1.13154500943396,2.62499877358491,48.819,0.672442,21.509768700538,64.2904240090682,962.74899207876,1.13060708108311,2.63477956535466,50.3627085880807,0.676651250362464
2021,ssp245,Subtropical,21.4711132075472,64.8292150943397,962.669,1.13065817924528,2.65437930188679,50.6810000000001,0.677758,21.4334009714614,64.6302807933973,962.641630747535,1.13075155321868,2.6496137630629,50.4260869222846,0.678155191340509
2021,ssp370,Subtropical,21.0785566037736,64.9647188679246,962.612405660377,1.13216656603774,2.64189322641509,49.669,0.682696,21.3862906227783,65.0072668498042,962.67409403484,1.13095815788842,2.63279145765865,50.5283180017718,0.677303236958338
2021,ssp585,Subtropical,21.42,64.7223264150944,962.563971698113,1.13065847169811,2.63789636792453,50.877,0.678757,21.4720235161292,64.4549758504674,962.631818933272,1.13059091719511,2.65643890559314,50.5587490947824,0.677473813053748
2022,ssp126,Subtropical,21.8729150943396,63.935220754717,963.042103773585,1.12948230188679,2.65241798113208,49.379,0.673562,21.5353088976036,64.2719312784309,962.741177128393,1.1304894990629,2.63522542918576,50.4115228119715,0.676746269758292
2022,ssp245,Subtropical,21.2577924528302,65.3187830188679,962.781962264151,1.13157366037736,2.66541025471698,51.831,0.677019,21.4549465809378,64.6114009210647,962.644116341253,1.13066554620783,2.64976113478747,50.5087887835032,0.678095267206704
2022,ssp370,Subtropical,21.4216603773585,64.5029188679245,962.669811320755,1.13087344339623,2.62886711320755,51.133,0.685841,21.4027169309787,65.0043930914127,962.67994482376,1.13089607417657,2.63463620690303,50.5518754925198,0.677385731733626
2022,ssp585,Subtropical,21.3525471698113,65.1376943396227,962.688113207547,1.13102220754717,2.6239950754717,51.2190000000001,0.677021,21.4913200084716,64.4801904723818,962.643789882007,1.13051880784089,2.65831632619905,50.5395374731308,0.677382321056984
2023,ssp126,Subtropical,21.6163113207547,64.4461339622642,962.349971698113,1.12967831132076,2.63305505660377,49.87,0.676213,21.5601343742964,64.2542220143657,962.733697703573,1.13037534146339,2.63565787904088,50.4585773311188,0.67683230538384
2023,ssp245,Subtropical,21.488320754717,64.2882839622642,962.926962264151,1.13095779245283,2.63486166981132,50.134,0.678282,21.4765391614635,64.5925566148289,962.646698936093,1.13057942586571,2.64992102382131,50.5881544325883,0.678033618045847
2023,ssp370,Subtropical,21.412,65.4891103773585,962.763169811321,1.13091756603774,2.61832621698113,50.105,0.672797,21.4200959241312,65.0009609975031,962.685725850348,1.13082988742527,2.63635129888556,50.5768767246975,0.677457020736381
2023,ssp585,Subtropical,21.5435660377359,63.8359924528302,962.553933962264,1.1302573490566,2.66815706603773,50.697,0.674348,21.5114669684937,64.5029778168264,962.655322463987,1.13044296849015,2.66015007915676,50.5247584622809,0.677292631853317
2024,ssp126,Subtropical,21.585641509434,64.6990339622642,962.693047169812,1.13018059433962,2.62228397169811,51.681,0.683281,21.584246818926,64.2372946480812,962.726558878903,1.13026460717125,2.6360759666165,50.5038758434733,0.676909027629169
2024,ssp245,Subtropical,21.5561886792453,64.4657952830188,962.765103773584,1.13043790566038,2.6373745754717,51.145,0.678984,21.4981789345381,64.5737373908161,962.649389023331,1.1304932048899,2.65009568127293,50.6641309870996,0.67797013075077
2024,ssp370,Subtropical,21.4788679245283,64.9057811320755,962.623235849057,1.13051532075472,2.65527066981132,51.775,0.676462,21.4384562690252,64.9969732357805,962.691446705549,1.13075948189474,2.6379332611183,50.6033582503785,0.677516921024028
2024,ssp585,Subtropical,21.6332264150943,64.1070575471698,962.718273584906,1.12999656603774,2.66709438679245,50.596,0.679096,21.5324539342928,64.5233037693532,962.666409530139,1.13036344287841,2.66194145061263,50.5145156479396,0.677204828262059
2025,ssp126,Subtropical,21.9175660377359,64.0821311320755,962.540141509434,1.12867308490566,2.63100225471698,49.653,0.673484,21.6076479198017,64.2211476107862,962.719765728983,1.13015729507317,2.6364787436091,50.5474220469853,0.676976106884341
2025,ssp245,Subtropical,21.7144905660377,64.5744462264151,962.630443396226,1.12953539622642,2.65113050943396,50.7580000000001,0.684453,21.5198661216609,64.5549327651527,962.652197094247,1.130406895978,2.65028735825083,50.7366655645971,0.677904692214305
2025,ssp370,Subtropical,21.2976226415095,64.6786971698113,962.72408490566,1.13149900943396,2.61991818867925,51.584,0.674395,21.4578266324496,64.9924324739508,962.697116980313,1.13068474184522,2.63937862111329,50.6313566216365,0.677565249653996
2025,ssp585,Subtropical,21.5475188679245,64.7914858490566,962.851981132076,1.13047609433962,2.66197226415094,49.741,0.673292,21.5542704439663,64.5411342155144,962.67704393139,1.13028027474118,2.66369172671297,50.5089126158135,0.677118993102523
2026,ssp126,Subtropical,21.442,64.1750943396226,962.53079245283,1.13066593396226,2.63166309433962,50.131,0.680133,21.6303137012297,64.2057579777441,962.713313622821,1.13005351067868,2.63686499795937,50.5892228150443,0.677032960951302
2026,ssp245,Subtropical,21.2768584905661,64.4644367924528,962.524330188679,1.13132496226415,2.66614810377359,50.4690000000001,0.675846,21.5415945020417,64.5362284118139,962.655130059427,1.13032052799715,2.65049778921876,50.8056760402522,0.677837303214563
2026,ssp370,Subtropical,21.6703962264151,65.7373179245283,962.677481132075,1.12964571698113,2.64299902830189,51.6400000000001,0.676502,21.47827290757,64.987361570529,962.70275158339,1.13060539415974,2.64068003503627,50.6610084636226,0.677600908310241
2026,ssp585,Subtropical,21.7643490566038,64.0920839622642,962.572924528302,1.12934298113208,2.6331759245283,49.9450000000001,0.674947,21.5769308646434,64.5562836074693,962.687241850212,1.13019345099104,2.66540318794676,50.5081641441899,0.677035089503941
2027,ssp126,Tropical,25.1225648854962,72.0458167938932,972.626408396947,1.12521742366412,2.50938016007634,47.5940000000001,0.779877,25.3164043321638,72.101543386625,972.619636630821,1.12434753333205,2.46673432388851,47.9244374498282,0.781664906703627
2027,ssp245,Tropical,24.8900305343512,73.0124667938931,972.29193129771,1.12566501145038,2.45814601412214,46.413,0.782418,25.2935120521195,72.0996411356108,972.575549077763,1.1243945159514,2.48447740027669,47.3924778860927,0.782031076975091
2027,ssp370,Tropical,25.7611259541985,72.0324641221374,972.660908396947,1.12247403053435,2.4563249870229,49.442,0.779747,25.3192798414323,72.1782798307957,972.651010114235,1.12436180782305,2.48469491528304,47.5697582751016,0.781693971885653
2027,ssp585,Tropical,25.3688511450382,72.2898805343511,972.467339694657,1.12391240458015,2.50579630267176,47.448,0.782132,25.3405342090809,72.1488638291277,972.663876782099,1.12428834819232,2.49044195082874,47.9399094825244,0.781762475493596
2028,ssp126,Tropical,25.4353511450382,71.7817572519084,972.889007633588,1.12421571755725,2.48024060152672,47.018,0.779624,25.3374807677864,72.0898951274451,972.619068648236,1.12425667740455,2.46544949766723,47.9701369094428,0.781528457911709
2028,ssp245,Tropical,25.1764885496183,72.5087465648855,972.541362595419,1.12479978625954,2.4544426870229,46.894,0.782534,25.3165509152582,72.0853036162271,972.577829695888,1.12429911862495,2.48634067091357,47.4258388621683,0.78208360746884
2028,ssp370,Tropical,25.276106870229,72.2620015267176,972.575522900764,1.12442559160305,2.47503802290076,46.7480000000001,0.778634,25.344240047522,72.1640716358141,972.654922715371,1.12425972199082,2.48657586044832,47.593021379252,0.781609203189788
2028,ssp585,Tropical,25.2159274809161,71.9778839694656,972.628744274809,1.12480294656489,2.53730108213741,49.116,0.782716,25.3669495263083,72.1418776222586,972.671523550205,1.12418328243601,2.49298501705207,47.9695533493308,0.781695992088604
2029,ssp126,Tropical,25.7405343511451,71.8949442748092,972.580530534351,1.12248764503817,2.44105995419847,47.128,0.780304,25.3577280660315,72.0787326992398,972.618593687129,1.12416949149488,2.4642562862311,48.0145941976693,0.781400813557707
2029,ssp245,Tropical,25.5966030534351,71.8916141221374,972.627797709924,1.12319187022901,2.46045324389313,50.008,0.781413,25.339468527386,72.0710744019999,972.580380035078,1.1242045438158,2.48821736627638,47.4587330817755,0.78212890263956
2029,ssp370,Tropical,25.2289160305344,72.4702614503817,972.568515267175,1.12460967557252,2.44587806908397,47.549,0.786396,25.3694286605173,72.1508530841948,972.658903672228,1.12415657649466,2.48837955475178,47.6169125261232,0.781517922467858
2029,ssp585,Tropical,25.4912977099237,71.1469679389314,972.965935114504,1.12412923282443,2.56030840343512,47.843,0.778371,25.3936888854689,72.1349395350723,972.678833584497,1.12407639095831,2.49539254834673,47.9995621806792,0.781634883393398
2030,ssp126,Tropical,25.2195954198473,72.7512958015267,972.288874045801,1.12427424045802,2.39520449236641,46.924,0.78125,25.3771747016048,72.0680059606386,972.618211216158,1.12408585783525,2.46315462734347,48.0577221729751,0.781281640310909
2030,ssp245,Tropical,25.4368816793893,71.8357709923664,972.502797709923,1.1237271908397,2.4691771,47.622,0.785925,25.3622664925446,72.0569791301319,972.583167187337,1.12411074108139,2.49010009934266,47.4912038058415,0.782167160357639
2030,ssp370,Tropical,25.4320190839695,71.4920198473283,972.822442748091,1.12419155725191,2.5423949110687,47.5630000000001,0.78,25.394850296018,72.1385268561802,972.662940520931,1.12405235189485,2.49010863209024,47.6414362842655,0.781421632095022
2030,ssp585,Tropical,25.9492480916031,71.1275477099237,972.829301526717,1.12200633206107,2.51082585496183,48.756,0.781593,25.4207908232783,72.1279809696429,972.68584018162,1.12396755665266,2.49767440722355,48.0299272258346,0.781578025862162
2031,ssp126,Tropical,24.9139541984733,73.1125194656489,972.391118320611,1.12567624045802,2.41831222099237,48.942,0.783784,25.3958491492119,72.0576647702714,972.617920703981,1.12400565865787,2.4621444587677,48.0994336938278,0.781170604840602
2031,ssp245,Tropical,25.2041717557252,72.5391492366412,972.435454198473,1.1245631870229,2.4888675167939,46.4450000000001,0.780379,25.3849464147757,72.0430434378257,972.586158244671,1.12401765997918,2.49198148308998,47.5232942952937,0.782198578493469
2031,ssp370,Tropical,25.5795419847328,71.69855,972.555992366412,1.12317829007634,2.46216899694656,47.11,0.784858,25.4205095696239,72.1269956320122,972.66702079761,1.12394702875166,2.4917657263605,47.6665972222297,0.781321834446439
2031,ssp585,Tropical,25.8749351145038,72.0336396946565,973.143041984733,1.12256149618321,2.53423138931298,48.463,0.78388,25.4482938764522,72.1209333280446,972.692576638219,1.1238566624125,2.49984045619338,48.0606397340618,0.781524295949079
2032,ssp126,Tropical,25.3461183206107,71.8116496183206,972.710809160305,1.12436693129771,2.44090024427481,48.383,0.779711,25.4137798835586,72.0476589867677,972.617721619254,1.12392877619498,2.46122571826713,48.1396416186949,0.781067373816075
2032,ssp245,Tropical,25.3635839694657,71.9169629770993,972.780374045801,1.12434917175572,2.49772809580153,46.507,0.782394,25.4075098981209,72.0292929622841,972.589320299088,1.1239252500666,2.49385413049588,47.5550478110596,0.782223354917439
2032,ssp370,Tropical,25.409858778626,72.3505522900764,972.887919847328,1.12422067938931,2.51565437061069,49.731,0.78462,25.4464110969349,72.1161620919333,972.671132038391,1.12384058762535,2.49335347145938,47.6923999085662,0.781220031897269
2032,ssp585,Tropical,25.4555687022901,72.7202561068702,972.516202290076,1.12351390076336,2.4866528721374,46.951,0.779696,25.4762365817063,72.1137280123516,972.69907625094,1.12374359113125,2.50190055776707,48.0916909546259,0.781472570108334
2033,ssp126,Tropical,25.4145152671756,72.1567354961833,972.807305343511,1.12411740458015,2.46465296145038,48.994,0.782859,25.4309953793506,72.0379384687571,972.617613430635,1.12385509267878,2.46039834360511,48.178258806044,0.780971613906613
2033,ssp245,Tropical,25.4251030534351,72.0507374045802,972.327748091603,1.1235589389313,2.51213827290077,46.484,0.781338,25.429958546622,72.0157533407097,972.592620442591,1.1238334609011,2.49571065453792,47.5865076140665,0.782241687499938
2033,ssp370,Tropical,25.6110954198474,71.3889064885496,972.621442748092,1.12318650763359,2.46771101526718,46.3320000000001,0.779743,25.4725594935509,72.1059289161853,972.675261779402,1.12373300907621,2.49487450128368,47.7188489118255,0.78111772682267
2033,ssp585,Tropical,25.2719503816794,72.65278129771,972.728522900764,1.12456972900763,2.50975715877862,48.035,0.784352,25.5046574757561,72.1062964246383,972.705372316426,1.12362822570236,2.50386457445545,48.1230721367917,0.781421724794111
