ID,AreaCode,Airport_ID,Airport_Ctry,RWY_ID,Length,Latitude,Longitude,TODA_day,TODA_night,Unit_TODA
1738,USA,KBDL,K6,RW33,6847,N41554532,W072403096,6847,NULL,FT
1739,NULL,KBDR,K6,RW06,4677,N41092535,W073075504,4677,NULL,FT
1740,NULL,KBDR,K6,RW11,4761,N41095846,W073080586,4761,NULL,FT
1741,NULL,KBDR,K6,RW24,4677,N41095579,W073071476,4677,NULL,FT
1742,NULL,KBDR,K6,RW29,4761,N41095254,W073070893,4761,NULL,FT
1743,USA,KBED,K6,RW05,5107,N42274837,W071174873,5107,NULL,FT
1744,USA,KBED,K6,RW11,7011,N42281857,W071180123,7011,NULL,FT
1745,USA,KBED,K6,RW23,5107,N42282859,W071170759,5107,NULL,FT
1746,USA,KBED,K6,RW29,7011,N42280997,W071162842,7011,NULL,FT
1747,NULL,KBFD,K6,RW14,6307,N41483352,W078385569,6306,NULL,FT
1748,NULL,KBFD,K6,RW32,6307,N41475034,W078375567,6306,NULL,FT
1749,USA,KBFF,K3,RW05,8002,N41521121,W103363830,8002,NULL,FT
1750,USA,KBFF,K3,RW12,8279,N41525622,W103361783,8279,NULL,FT
1751,USA,KBFF,K3,RW23,8002,N41524069,W103350019,8002,NULL,FT
1752,USA,KBFF,K3,RW30,8279,N41515780,W103350127,8279,NULL,FT
1753,USA,KBFI,K1,RW14R,10007,N47322595,W122184088,10000,NULL,FT
1754,NULL,KBFI,K1,RW32L,10007,N47310784,W122173484,10000,NULL,FT
1755,NULL,KBFL,K2,RW12L,10849,N35264683,W119041658,10855,NULL,FT
1756,NULL,KBFL,K2,RW30R,10849,N35255459,W119031344,10855,NULL,FT
1757,NULL,KBFM,K7,RW14,9618,N30375908,W088044778,NULL,NULL,FT
1758,NULL,KBFM,K7,RW18,7800,N30383118,W088035730,NULL,NULL,FT
1759,NULL,KBFM,K7,RW32,9618,N30364751,W088033521,NULL,NULL,FT
1760,NULL,KBFM,K7,RW36,7800,N30371397,W088035725,NULL,NULL,FT
1761,NULL,KBFR,K5,RW13,4501,N38504409,W086270984,NULL,NULL,FT
1762,NULL,KBFR,K5,RW31,4501,N38501590,W086262582,NULL,NULL,FT
1763,NULL,KBGD,K4,RW17,6299,N35423604,W101233745,NULL,NULL,FT
1764,NULL,KBGD,K4,RW35,6299,N35413379,W101233528,NULL,NULL,FT
1765,USA,KBGE,K7,RW09,5502,N30582214,W084383588,NULL,NULL,FT
1766,USA,KBGE,K7,RW14,5003,N30583133,W084384148,NULL,NULL,FT
1767,USA,KBGE,K7,RW27,5502,N30582242,W084373269,NULL,NULL,FT
1768,USA,KBGE,K7,RW32,5003,N30575422,W084380344,NULL,NULL,FT
1769,USA,KBGM,K6,RW10,5001,N42121818,W075591997,5001,NULL,FT
1770,USA,KBGM,K6,RW16,7305,N42130509,W075590913,7305,NULL,FT
1771,USA,KBGM,K6,RW28,5001,N42122114,W075581364,5001,NULL,FT
1772,USA,KBGM,K6,RW34,7305,N42120877,W075582237,7305,NULL,FT
1773,USA,KBGR,K6,RW15,11440,N44490614,W068503815,11440,NULL,FT
1774,USA,KBGR,K6,RW33,11440,N44474741,W068484436,11440,NULL,FT
1775,NULL,KBHM,K7,RW06,12007,N33331721,W086461765,12007,NULL,FT
1776,NULL,KBHM,K7,RW18,7099,N33342357,W086444988,7099,NULL,FT
1777,NULL,KBHM,K7,RW24,12007,N33341777,W086443249,12007,NULL,FT
1778,NULL,KBHM,K7,RW36,7099,N33331334,W086444992,7099,NULL,FT
1779,NULL,KBIH,K2,RW08,5567,N37222514,W118222689,NULL,NULL,FT
1780,NULL,KBIH,K2,RW12,7498,N37224851,W118222401,NULL,NULL,FT
1781,NULL,KBIH,K2,RW17,5600,N37225064,W118214190,NULL,NULL,FT
1782,NULL,KBIH,K2,RW26,5567,N37222466,W118211793,NULL,NULL,FT
1783,NULL,KBIH,K2,RW30,7498,N37215565,W118211891,NULL,NULL,FT
1784,NULL,KBIH,K2,RW35,5600,N37215529,W118214250,NULL,NULL,FT
1785,NULL,KBIL,K1,RW07,5501,N45482763,W108333023,5501,NULL,FT
1786,NULL,KBIL,K1,RW10L,10518,N45484581,W108331734,10518,NULL,FT
1787,NULL,KBIL,K1,RW25,5501,N45483332,W108321302,5501,NULL,FT
1788,NULL,KBIL,K1,RW28R,10518,N45480739,W108305944,10518,NULL,FT
1789,USA,KBIS,K3,RW03,6600,N46454542,W100445429,6600,NULL,FT
1790,USA,KBIS,K3,RW13,8794,N46470223,W100454243,8794,NULL,FT
1791,USA,KBIS,K3,RW21,6600,N46463602,W100435459,6600,NULL,FT
1792,USA,KBIS,K3,RW31,8794,N46455815,W100441723,NULL,NULL,FT
1793,USA,KBJC,K2,RW12L,9000,N39545505,W105074229,9000,NULL,FT
1794,USA,KBJC,K2,RW12R,7002,N39545110,W105075355,7002,NULL,FT
1795,USA,KBJC,K2,RW30L,7002,N39541212,W105063933,7002,NULL,FT
1796,USA,KBJC,K2,RW30R,9000,N39540495,W105060691,9000,NULL,FT
1797,NULL,KBJI,K3,RW07,5700,N47302609,W094563661,5700,NULL,FT
1798,NULL,KBJI,K3,RW13,7004,N47310640,W094564849,7002,NULL,FT
1799,NULL,KBJI,K3,RW25,5700,N47304160,W094551680,5700,NULL,FT
1800,NULL,KBJI,K3,RW31,7004,N47301839,W094553510,7002,NULL,FT
1801,USA,KBKF,K2,RW14,11006,N39425393,W104454116,NULL,NULL,FT
1802,USA,KBKF,K2,RW32,11006,N39411875,W104443304,NULL,NULL,FT
1803,NULL,KBKL,K5,RW06L,6604,N41305182,W081412942,6503,NULL,FT
1804,NULL,KBKL,K5,RW24R,6604,N41312239,W081402454,6603,NULL,FT
1805,NULL,KBKV,K7,RW03,5015,N28275087,W082271026,NULL,NULL,FT
1806,NULL,KBKV,K7,RW09,7001,N28283327,W082281420,NULL,NULL,FT
1807,NULL,KBKV,K7,RW21,5015,N28283546,W082264556,NULL,NULL,FT
1808,NULL,KBKV,K7,RW27,7001,N28283351,W082265576,NULL,NULL,FT
1809,USA,KBKW,K6,RW01,6750,N37465544,W081073280,6750,NULL,FT
1810,USA,KBKW,K6,RW19,6750,N37480159,W081072184,6750,NULL,FT
1811,NULL,KBLH,K2,RW08,6543,N33365977,W114433983,NULL,NULL,FT
1812,NULL,KBLH,K2,RW17,5800,N33374813,W114430027,NULL,NULL,FT
1813,NULL,KBLH,K2,RW26,6543,N33365953,W114422246,NULL,NULL,FT
1814,NULL,KBLH,K2,RW35,5800,N33365075,W114430054,NULL,NULL,FT
1815,NULL,KBLI,K1,RW16,6700,N48480674,W122321520,6700,NULL,FT
1816,NULL,KBLI,K1,RW34,6700,N48470063,W122321493,6700,NULL,FT
1817,USA,KBMC,K2,RW17,8900,N41335949,W112034457,NULL,NULL,FT
1818,USA,KBMC,K2,RW35,8900,N41323158,W112034355,NULL,NULL,FT
1819,NULL,KBMG,K5,RW17,6500,N39092952,W086370529,NULL,NULL,FT
1820,NULL,KBMG,K5,RW35,6500,N39082597,W086365331,NULL,NULL,FT
1821,NULL,KBMI,K5,RW02,8000,N40275058,W088545769,8000,NULL,FT
1822,NULL,KBMI,K5,RW11,6525,N40285905,W088555643,6525,NULL,FT
1823,NULL,KBMI,K5,RW20,8000,N40290580,W088542586,8000,NULL,FT
1824,NULL,KBMI,K5,RW29,6525,N40283925,W088543608,6525,NULL,FT
1825,NULL,KBNA,K7,RW02C,8001,N36061199,W086411666,8000,NULL,FT
1826,NULL,KBNA,K7,RW02L,7704,N36070363,W086411131,7702,NULL,FT
1827,NULL,KBNA,K7,RW02R,8001,N36064577,W086400351,8000,NULL,FT
1828,NULL,KBNA,K7,RW13,11030,N36082317,W086413618,11029,NULL,FT
1829,NULL,KBNA,K7,RW20C,8001,N36072724,W086404655,8001,NULL,FT
1830,NULL,KBNA,K7,RW20L,8001,N36080101,W086393340,8000,NULL,FT
1831,NULL,KBNA,K7,RW20R,7704,N36081623,W086404283,7702,NULL,FT
1832,NULL,KBNA,K7,RW31,11030,N36071881,W086401201,11029,NULL,FT
1833,USA,KBNW,K3,RW15,4808,N42031446,W093510206,4807,NULL,FT
1834,NULL,KBNW,K3,RW33,4808,N42023481,W093503046,4807,NULL,FT
1835,NULL,KBOI,K1,RW10L,10000,N43341276,W116141288,10000,NULL,FT
1836,NULL,KBOI,K1,RW10R,9763,N43341212,W116143342,9763,NULL,FT
1837,NULL,KBOI,K1,RW28L,9763,N43333116,W116123339,9763,NULL,FT
1838,NULL,KBOI,K1,RW28R,10000,N43333080,W116120995,11000,NULL,FT
1839,USA,KBOS,K6,RW04L,7864,N42212876,W071005162,7864,NULL,FT
1840,USA,KBOS,K6,RW04R,10006,N42211455,W071003727,10006,NULL,FT
1841,USA,KBOS,K6,RW09,7001,N42212072,W071004642,7001,NULL,FT
1842,USA,KBOS,K6,RW15L,2557,N42222350,W071003100,2557,NULL,FT
1843,USA,KBOS,K6,RW15R,10083,N42222120,W071005613,10083,NULL,FT
1844,USA,KBOS,K6,RW22L,10006,N42222569,W071000285,10006,NULL,FT
1845,USA,KBOS,K6,RW22R,7864,N42223426,W071001993,7864,NULL,FT
1846,USA,KBOS,K6,RW27,7001,N42213678,W070591573,7001,NULL,FT
1847,USA,KBOS,K6,RW33L,10083,N42211674,W070592971,10083,NULL,FT
1848,USA,KBOS,K6,RW33R,2557,N42220558,W071000700,2557,NULL,FT
1849,NULL,KBOW,K7,RW05,5000,N27561733,W081472183,NULL,NULL,FT
1850,NULL,KBOW,K7,RW09L,5000,N27564039,W081472620,NULL,NULL,FT
1851,NULL,KBOW,K7,RW09R,4400,N27563050,W081472550,NULL,NULL,FT
1852,NULL,KBOW,K7,RW23,5000,N27565167,W081464167,NULL,NULL,FT
1853,NULL,KBOW,K7,RW27L,4400,N27563272,W081463651,NULL,NULL,FT
1854,NULL,KBOW,K7,RW27R,5000,N27564291,W081463052,NULL,NULL,FT
1855,NULL,KBPI,K1,RW13,6803,N42353463,W110070444,NULL,NULL,FT
1856,NULL,KBPI,K1,RW31,6803,N42343786,W110061586,NULL,NULL,FT
1857,NULL,KBPT,K4,RW12,6750,N29571912,W094014007,6750,NULL,FT
1858,NULL,KBPT,K4,RW16,5070,N29572876,W094013129,5070,NULL,FT
1859,NULL,KBPT,K4,RW30,6750,N29564474,W094003427,6750,NULL,FT
1860,NULL,KBPT,K4,RW34,5070,N29564007,W094011731,5070,NULL,FT
1861,NULL,KBQK,K7,RW07,8001,N31151602,W081284063,NULL,NULL,FT
1862,NULL,KBQK,K7,RW25,8001,N31154903,W081271685,NULL,NULL,FT
1863,NULL,KBRD,K3,RW05,6512,N46234067,W094084676,NULL,NULL,FT
1864,NULL,KBRD,K3,RW23,6512,N46241887,W094073204,NULL,NULL,FT
1865,NULL,KBRL,K3,RW12,5351,N40472906,W091080955,5350,NULL,FT
1866,NULL,KBRL,K3,RW18,6701,N40471367,W091072613,6702,NULL,FT
1867,NULL,KBRL,K3,RW30,5351,N40470543,W091071469,5350,NULL,FT
1868,NULL,KBRL,K3,RW36,6701,N40461339,W091072550,6702,NULL,FT
1869,NULL,KBRO,K4,RW13,7399,N25544616,W097255269,7399,NULL,FT
1870,NULL,KBRO,K4,RW18,6000,N25545239,W097254394,6000,NULL,FT
1871,NULL,KBRO,K4,RW31,7399,N25535398,W097245580,7399,NULL,FT
1872,NULL,KBRO,K4,RW36,6000,N25535488,W097254632,5532,NULL,FT
1873,USA,KBTM,K1,RW15,9000,N45580094,W112300433,9000,NULL,FT
1874,USA,KBTM,K1,RW33,9000,N45563443,W112293540,9000,NULL,FT
1875,USA,KBTR,K4,RW04L,7500,N30312836,W091092671,7500,NULL,FT
1876,USA,KBTR,K4,RW13,7005,N30322258,W091093429,7005,NULL,FT
1877,USA,KBTR,K4,RW22R,7500,N30322223,W091082771,7500,NULL,FT
1878,USA,KBTR,K4,RW31,7005,N30314108,W091084372,7005,NULL,FT
1879,USA,KBTV,K6,RW15,8319,N44285043,W073095716,7820,NULL,FT
1880,USA,KBTV,K6,RW33,8319,N44275996,W073083556,8320,NULL,FT
1881,USA,KBUF,K6,RW05,8829,N42555612,W078442508,8829,NULL,FT
1882,USA,KBUF,K6,RW14,7161,N42564702,W078442665,7161,NULL,FT
1883,USA,KBUF,K6,RW23,8829,N42564995,W078431447,8829,NULL,FT
1884,USA,KBUF,K6,RW32,7161,N42561091,W078432063,7161,NULL,FT
1885,NULL,KBUR,K2,RW08,5802,N34115248,W118220891,5801,NULL,FT
1886,NULL,KBUR,K2,RW15,6886,N34123568,W118213524,6885,NULL,FT
1887,USA,KBUR,K2,RW26,5802,N34115154,W118205986,5801,NULL,FT
1888,NULL,KBUR,K2,RW33,6886,N34114143,W118212026,6885,NULL,FT
1889,NULL,KBVO,K4,RW17,6850,N36462195,W096004109,6201,NULL,FT
1890,NULL,KBVO,K4,RW35,6850,N36452065,W096003958,6850,NULL,FT
1891,NULL,KBVX,K4,RW08,6002,N35432305,W091394007,NULL,NULL,FT
1892,NULL,KBVX,K4,RW26,6002,N35433356,W091382843,NULL,NULL,FT
1893,USA,KBWG,K5,RW03,6501,N36573126,W086253014,NULL,NULL,FT
1894,USA,KBWG,K5,RW21,6501,N36582699,W086245022,NULL,NULL,FT
1896,USA,KBWI,K6,RW10,10503,N39102869,W076411566,10503,NULL,FT
1897,USA,KBWI,K6,RW15L,5000,N39111454,W076394874,5000,NULL,FT
1898,USA,KBWI,K6,RW15R,9501,N39110489,W076405294,9501,NULL,FT
1900,USA,KBWI,K6,RW28,10503,N39102198,W076391849,10503,NULL,FT
1901,USA,KBWI,K6,RW33L,9501,N39095514,W076394833,9501,NULL,FT
1902,USA,KBWI,K6,RW33R,5000,N39103445,W076391163,5000,NULL,FT
1903,NULL,KBYG,K1,RW13,6143,N44231447,W106434674,NULL,NULL,FT
1904,NULL,KBYG,K1,RW31,6143,N44222937,W106425021,NULL,NULL,FT
1905,NULL,KBYI,K1,RW02,4092,N42322046,W113462152,NULL,NULL,FT
1906,NULL,KBYI,K1,RW06,4072,N42323283,W113464133,NULL,NULL,FT
1907,NULL,KBYI,K1,RW20,4092,N42324526,W113455586,NULL,NULL,FT
1908,NULL,KBYI,K1,RW24,4072,N42323885,W113455991,NULL,NULL,FT
1909,NULL,KBZN,K1,RW12,8994,N45471711,W111095933,8994,NULL,FT
1910,NULL,KBZN,K1,RW30,8994,N45461349,W111083080,8994,NULL,FT
1911,USA,KCAE,K7,RW05,8001,N33554269,W081072628,8001,NULL,FT
1912,USA,KCAE,K7,RW11,8601,N33563893,W081081591,8601,NULL,FT
1913,USA,KCAE,K7,RW23,8001,N33563195,W081062788,8001,NULL,FT
1914,USA,KCAE,K7,RW29,8601,N33561739,W081063716,8601,NULL,FT
1915,NULL,KCAK,K5,RW01,7601,N40542581,W081262890,7601,NULL,FT
1916,USA,KCAK,K5,RW05,8204,N40541829,W081272602,8204,NULL,FT
1918,NULL,KCAK,K5,RW19,7601,N40553490,W081262496,7601,NULL,FT
1919,USA,KCAK,K5,RW23,8204,N40551309,W081260728,8204,NULL,FT
1921,NULL,KCBF,K3,RW14,3650,N41154527,W095455142,NULL,NULL,FT
1922,NULL,KCBF,K3,RW32,3650,N41151726,W095452134,NULL,NULL,FT
1923,NULL,KCBK,K3,RW17,5110,N39260694,W101025385,NULL,NULL,FT
1924,NULL,KCBK,K3,RW35,5110,N39251644,W101025429,NULL,NULL,FT
1925,USA,KCCO,K7,RW14,5500,N33190231,W084463218,NULL,NULL,FT
1926,USA,KCCO,K7,RW32,5500,N33182096,W084455006,NULL,NULL,FT
1927,NULL,KCCR,K2,RW01L,5001,N37585503,W122034079,5001,NULL,FT
1928,NULL,KCCR,K2,RW14L,4602,N37594479,W122033020,NULL,NULL,FT
1929,NULL,KCCR,K2,RW19R,5001,N37593492,W122031885,NULL,NULL,FT
1930,NULL,KCCR,K2,RW32R,4602,N37590982,W122030822,5081,NULL,FT
1931,NULL,KCDC,K2,RW02,8650,N37412620,W113062815,8650,NULL,FT
1932,NULL,KCDC,K2,RW08,4822,N37420982,W113062206,4822,NULL,FT
1933,NULL,KCDC,K2,RW20,8650,N37423688,W113052755,8650,NULL,FT
1934,USA,KCDC,K2,RW26,4822,N37420417,W113052251,4822,NULL,FT
1935,NULL,KCDH,K4,RW19,6502,N33375383,W092454216,NULL,NULL,FT
1936,NULL,KCDH,K4,RW01,6502,N33365031,W092455428,NULL,NULL,FT
1937,USA,KCDR,K3,RW03,5998,N42500108,W103055896,5998,NULL,FT
1938,USA,KCDR,K3,RW21,5998,N42504319,W103051876,5998,NULL,FT
1939,NULL,KCEC,K2,RW12,5002,N41470598,W124142955,NULL,NULL,FT
1940,NULL,KCEC,K2,RW18,5000,N41471076,W124141045,NULL,NULL,FT
1941,NULL,KCEC,K2,RW30,5002,N41463216,W124134143,NULL,NULL,FT
1942,NULL,KCEC,K2,RW36,5000,N41462410,W124142507,NULL,NULL,FT
1943,USA,KCEV,K5,RW18,6503,N39422676,W085075049,NULL,NULL,FT
1944,USA,KCEV,K5,RW36,6503,N39412249,W085075126,NULL,NULL,FT
1945,NULL,KCEW,K7,RW17,8006,N30472292,W086312679,NULL,NULL,FT
1946,NULL,KCEW,K7,RW35,8006,N30460466,W086311242,NULL,NULL,FT
1947,USA,KCEZ,K2,RW03,7205,N37174416,W108381051,7205,NULL,FT
1948,USA,KCEZ,K2,RW21,7205,N37183746,W108371139,7205,NULL,FT
1949,NULL,KCFJ,K5,RW04,5505,N39580874,W086553993,NULL,NULL,FT
1950,NULL,KCFJ,K5,RW22,5505,N39584494,W086545618,NULL,NULL,FT
1951,NULL,KCFV,K3,RW17,5868,N37061162,W095342780,NULL,NULL,FT
1952,NULL,KCFV,K3,RW35,5868,N37051360,W095342759,NULL,NULL,FT
1953,NULL,KCGZ,K2,RW05,5200,N32570474,W111462695,NULL,NULL,FT
1954,NULL,KCGZ,K2,RW23,5200,N32573053,W111453415,NULL,NULL,FT
1955,USA,KCHA,K7,RW02,7400,N35012155,W085122701,7400,NULL,FT
1956,USA,KCHA,K7,RW20,7400,N35023165,W085120144,7400,NULL,FT
1957,USA,KCHO,K6,RW03,6801,N38075158,W078272448,6801,NULL,FT
1958,USA,KCHO,K6,RW21,6801,N38085385,W078265240,6801,NULL,FT
1959,NULL,KCHS,K7,RW03,7000,N32530535,W080024417,NULL,NULL,FT
1960,USA,KCHS,K7,RW15,9001,N32544688,W080025323,NULL,NULL,FT
1961,NULL,KCHS,K7,RW21,7000,N32540842,W080021025,NULL,NULL,FT
1962,NULL,KCHS,K7,RW33,9001,N32533184,W080015638,NULL,NULL,FT
1963,NULL,KCIC,K2,RW13L,6724,N39481218,W121515083,6724,NULL,FT
1964,NULL,KCIC,K2,RW31R,6724,N39471618,W121510445,6724,NULL,FT
1965,USA,KCID,K3,RW09,8600,N41530474,W091434501,8600,NULL,FT
1966,USA,KCID,K3,RW13,6200,N41532802,W091425448,6200,NULL,FT
1967,NULL,KCID,K3,RW27,8600,N41530345,W091415694,8600,NULL,FT
1968,USA,KCID,K3,RW31,6200,N41524401,W091415749,6200,NULL,FT
1969,NULL,KCKF,K7,RW06,5006,N31590958,W083465021,NULL,NULL,FT
1970,NULL,KCKF,K7,RW10,5001,N31591730,W083465284,NULL,NULL,FT
1971,NULL,KCKF,K7,RW24,5006,N31594164,W083460590,NULL,NULL,FT
1972,NULL,KCKF,K7,RW28,5001,N31591083,W083455527,NULL,NULL,FT
1973,NULL,KCKV,K7,RW17,5999,N36374607,W087250331,NULL,NULL,FT
1974,NULL,KCKV,K7,RW35,5999,N36364848,W087244567,NULL,NULL,FT
1976,USA,KCLE,K5,RW06R,9956,N41240410,W081515204,9956,NULL,FT
1977,USA,KCLE,K5,RW10,6018,N41250126,W081511528,6018,NULL,FT
1979,USA,KCLE,K5,RW24L,9956,N41245514,W081503137,9956,NULL,FT
1981,USA,KCLE,K5,RW28,6018,N41245782,W081495644,6018,NULL,FT
1984,NULL,KCLL,K4,RW11,5158,N30352929,W096222206,5158,NULL,FT
1985,NULL,KCLL,K4,RW17,7000,N30354790,W096214628,7000,NULL,FT
1987,NULL,KCLL,K4,RW29,5158,N30351286,W096212619,5158,NULL,FT
1988,NULL,KCLL,K4,RW35,7000,N30343992,W096213083,7000,NULL,FT
1989,NULL,KCLM,K1,RW08,6347,N48071573,W123304145,NULL,NULL,FT
1990,NULL,KCLM,K1,RW26,6347,N48070333,W123293023,NULL,NULL,FT
1991,USA,KCLT,K7,RW05,7502,N35123223,W080565980,7502,NULL,FT
1992,USA,KCLT,K7,RW18L,8677,N35132905,W080561017,8676,NULL,FT
1993,USA,KCLT,K7,RW18C,10000,N35133863,W080571141,10000,NULL,FT
1994,USA,KCLT,K7,RW23,7502,N35132142,W080555212,7502,NULL,FT
1995,USA,KCLT,K7,RW36C,10000,N35115997,W080570292,10000,NULL,FT
1996,USA,KCLT,K7,RW36R,8677,N35120345,W080560282,8676,NULL,FT
1997,NULL,KCMA,K2,RW08,6013,N34124981,W119061546,NULL,NULL,FT
1998,NULL,KCMA,K2,RW26,6013,N34124923,W119050387,NULL,NULL,FT
1999,USA,KCMH,K5,RW10L,8000,N40001153,W082542749,8000,NULL,FT
2000,USA,KCMH,K5,RW10R,10114,N39593715,W082543304,10113,NULL,FT
2001,USA,KCMH,K5,RW28L,10114,N39592981,W082522345,10113,NULL,FT
2002,USA,KCMH,K5,RW28R,8000,N40000573,W082524497,8000,NULL,FT
2003,USA,KCMI,K5,RW04,6501,N40015456,W088170746,6501,NULL,FT
2004,NULL,KCMI,K5,RW14L,8102,N40025050,W088170863,8102,NULL,FT
2006,USA,KCMI,K5,RW22,6501,N40024300,W088161255,6501,NULL,FT
2007,NULL,KCMI,K5,RW32R,8102,N40015329,W088155576,8102,NULL,FT
2009,NULL,KCNM,K2,RW03,7854,N32192154,W104162734,7854,NULL,FT
2010,NULL,KCNM,K2,RW08,5334,N32203226,W104161461,5334,NULL,FT
2011,NULL,KCNM,K2,RW14L,4616,N32210667,W104153629,4615,NULL,FT
2012,NULL,KCNM,K2,RW14R,5837,N32203441,W104161510,5837,NULL,FT
2013,NULL,KCNM,K2,RW21,7854,N32201729,W104152360,7854,NULL,FT
2014,NULL,KCNM,K2,RW26,5334,N32203225,W104151245,5334,NULL,FT
2015,NULL,KCNM,K2,RW32L,5837,N32194592,W104154727,5837,NULL,FT
2016,NULL,KCNM,K2,RW32R,4616,N32203046,W104151748,4615,NULL,FT
2017,USA,KCNO,K2,RW03,4919,N33581427,W117383039,NULL,NULL,FT
2018,USA,KCNO,K2,RW08L,4858,N33583255,W117384832,NULL,NULL,FT
2019,USA,KCNO,K2,RW08R,7000,N33582465,W117384822,NULL,NULL,FT
2020,USA,KCNO,K2,RW21,4919,N33584903,W117374952,NULL,NULL,FT
2021,USA,KCNO,K2,RW26L,7000,N33582534,W117372511,NULL,NULL,FT
2022,USA,KCNO,K2,RW26R,4858,N33583305,W117375064,NULL,NULL,FT
2023,NULL,KCNW,K4,RW17L,8600,N31390575,W097042572,8600,NULL,FT
2024,USA,KCNW,K4,RW17R,6291,N31383754,W097043300,NULL,NULL,FT
2025,NULL,KCNW,K4,RW35L,6291,N31373534,W097042988,NULL,NULL,FT
2026,USA,KCNW,K4,RW35R,8600,N31374072,W097042147,8600,NULL,FT
2027,NULL,KCNY,K2,RW03,7360,N38445502,W109454182,NULL,NULL,FT
2028,NULL,KCNY,K2,RW21,7360,N38454280,W109445082,7360,NULL,FT
2029,USA,KCOD,K1,RW04,8268,N44305191,W109020333,8268,NULL,FT
2030,USA,KCOD,K1,RW22,8268,N44313523,W109004495,8268,NULL,FT
2031,USA,KCOE,K1,RW02,5400,N47455977,W116491512,5400,NULL,FT
2032,USA,KCOE,K1,RW06,7400,N47461887,W116501350,7400,NULL,FT
2033,USA,KCOE,K1,RW20,5400,N47464478,W116483282,5400,NULL,FT
2034,USA,KCOE,K1,RW24,7400,N47464378,W116483166,7400,NULL,FT
2035,NULL,KCOS,K2,RW13,8269,N38492336,W104425527,8269,NULL,FT
2036,NULL,KCOS,K2,RW17L,13501,N38485791,W104410864,13501,NULL,FT
2037,NULL,KCOS,K2,RW17R,11022,N38492667,W104425723,11022,NULL,FT
2038,NULL,KCOS,K2,RW31,8269,N38482799,W104414471,8269,NULL,FT
2039,NULL,KCOS,K2,RW35L,11022,N38473776,W104425736,11022,NULL,FT
2040,NULL,KCOS,K2,RW35R,13501,N38464447,W104410887,13501,NULL,FT
2041,USA,KCOU,K3,RW02,6501,N38481878,W092132542,6501,NULL,FT
2042,USA,KCOU,K3,RW20,6501,N38491859,W092125540,6501,NULL,FT
2043,NULL,KCPR,K1,RW03,10165,N42533625,W106283011,10165,NULL,FT
2044,NULL,KCPR,K1,RW08,8679,N42543055,W106285486,8679,NULL,FT
2047,NULL,KCPR,K1,RW21,10165,N42544858,W106265544,10165,NULL,FT
2048,NULL,KCPR,K1,RW26,8679,N42543220,W106265829,8679,NULL,FT
2051,NULL,KCPS,K5,RW12R,7002,N38342641,W090095423,7002,NULL,FT
2052,NULL,KCPS,K5,RW30L,7002,N38334951,W090083965,7002,NULL,FT
2053,USA,KCRP,K4,RW13,7510,N27464431,W097305598,7510,NULL,FT
2054,USA,KCRP,K4,RW18,6080,N27465267,W097294688,6680,NULL,FT
2055,USA,KCRP,K4,RW31,7510,N27455099,W097295771,7510,NULL,FT
2056,USA,KCRP,K4,RW36,6080,N27455248,W097294582,6080,NULL,FT
2057,USA,KCRQ,K2,RW06,4897,N33073771,W117171310,4897,NULL,FT
2058,USA,KCRQ,K2,RW24,4897,N33074629,W117161998,4897,NULL,FT
2059,NULL,KCRT,K4,RW05,5010,N33102667,W091531179,NULL,NULL,FT
2060,NULL,KCRT,K4,RW23,5010,N33105736,W091522551,NULL,NULL,FT
2061,USA,KCRW,K6,RW05,6715,N38221107,W081360532,6715,NULL,FT
2063,USA,KCRW,K6,RW23,6715,N38225286,W081350812,6715,NULL,FT
2065,NULL,KCRX,K7,RW18,6500,N34552583,W088361693,NULL,NULL,FT
2066,NULL,KCRX,K7,RW36,6500,N34542194,W088360816,NULL,NULL,FT
2067,USA,KCSG,K7,RW06,6997,N32304020,W084564314,6997,NULL,FT
2068,USA,KCSG,K7,RW24,6997,N32312104,W084553717,6997,NULL,FT
2069,USA,KCSM,K4,RW17R,13503,N35213478,W099120519,NULL,NULL,FT
2070,USA,KCSM,K4,RW35L,13503,N35192124,W099120543,NULL,NULL,FT
2071,NULL,KCSQ,K3,RW16,4901,N41013943,W094215805,NULL,NULL,FT
2072,NULL,KCSQ,K3,RW34,4901,N41005269,W094214134,NULL,NULL,FT
2073,USA,KCTJ,K7,RW17,5503,N33382025,W085091721,NULL,NULL,FT
2074,USA,KCTJ,K7,RW35,5503,N33372797,W085085909,NULL,NULL,FT
2079,USA,KCVG,K5,RW09,12000,N39024691,W084414236,12000,NULL,FT
2080,USA,KCVG,K5,RW18L,10000,N39032108,W084384800,10000,NULL,FT
2081,USA,KCVG,K5,RW18C,11000,N39035307,W084400702,11000,NULL,FT
2082,USA,KCVG,K5,RW27,12000,N39024654,W084391026,12000,NULL,FT
2083,USA,KCVG,K5,RW36C,11000,N39020436,W084400747,11000,NULL,FT
2084,USA,KCVG,K5,RW36R,10000,N39014224,W084384846,10000,NULL,FT
2085,NULL,KCVN,K2,RW04,7200,N34251953,W103050316,NULL,NULL,FT
2086,NULL,KCVN,K2,RW12,5697,N34255377,W103050771,NULL,NULL,FT
2087,NULL,KCVN,K2,RW22,7200,N34260935,W103040175,NULL,NULL,FT
2088,NULL,KCVN,K2,RW30,5697,N34251720,W103041598,NULL,NULL,FT
2089,USA,KCVS,K2,RW04,10003,N34223623,W103195487,NULL,NULL,FT
